	icept	sigma	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	sub	feature_set
0	-0.03278398923144955	-0.08127630035854812	-0.04072189872825057	0.029318496126059784	-0.027043460094408063	-0.03065342483929457	-0.061819933821792336	-0.01809057241534306	-0.010835074508744937	-0.007839467961645299	0.03485816230625582	0.0011197218719948558	-0.031764213905374386	-0.01885522821586539	-0.0018153648967006199	-0.0020549197826012196	0.010517296144076706	0.030419239704788426	0.028909786376036323	-0.038585137247717026	-0.00619846156125907	0.029975460040152658	0.05939466144404594	0.013561055543882658	0.0022395459782669634	0.04342195104604771	0.0010303674247165336	0.022056527398436068	0.004792481641479788	-0.01047404483305626	0.02588875589661898	-0.006174674746937958	0.006595033325126105	0.026263835685915844	0.03334187235388119	0.0002773424888780664	0.006027908626692042	0.0012980975443904787	-0.0068477567676580335	0.012352839701986815	-0.005322553888893842	-0.005092552067328325	-0.011109903271240283	0.01784434895585835	0.014733689619211848	-0.00806909853227399	-0.0105917738818058	-0.01348030913968092	-0.017373449440314822	0.0015214748211407922	0.0074486457625457265	0.011464974859388353	0.044725473211931904	0.03779352803030453	0.04230459640183636	-0.07281403447233477	-0.10355082263051443	0.0012815826563111442	-0.09360189029548488	0.009395685045851752	0.009935679611439294	-0.02174580439881306	-0.016252022651626064	-0.004644574539806397	-0.00041758660016029566	-0.0064736989728462245	-0.002803736046664484	0.0061120890780471514	-0.01749228502017541	-0.01151176584260333	-0.018744630067311082	-0.014474657013830628	-0.007518195805225403	0.0029829941593678207	-0.0010899926922305447	0.004924014802746363	0.0036409025784185736	0.007480821881013501	-0.005438663987697543	-0.011320176713168371	0.001163515644215302	-0.008246392770482436	-0.003360465812273657	-0.0027034197409563573	-0.022433605598977616	0.003505261856951409	0.006097441808085424	-0.014038491791858726	0.005563973538641662	-0.009185995213692018	-0.0031278686464158564	-0.0008383327575584752	0.012066844437578751	0.004944188766641237	0.013227129414460827	-0.006461059886568641	-0.004562480687120145	-0.006219430101300441	-0.023431964985396337	-0.0003271845165186442	0.0033163130241444794	-0.022190436782611227	01	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.10273620331240314	-0.16125376014652396	0.0050554847914364865	0.02259962669157821	-0.04941552495107982	-0.015386472400027518	-0.0338583818914137	0.0021582566309400193	-0.03724995808952928	-0.04843639476422253	0.01909451575590892	0.00722849295643546	-0.017567286780882742	-0.019618116610445175	0.018582167338231037	-0.001230714613104231	0.009050837360763096	0.005535407746054353	0.008015276449981233	-0.016920173827636616	-0.0022097299280733956	0.030731331636013926	0.014491235297558048	-0.0024105669919633286	0.007691759083150787	0.040246429914405205	-0.0023454967151481858	0.01986458079811054	0.0031926269497308734	5.0047357398962785e-05	-0.004470096651524174	-0.0018617439691060449	0.014172179559901946	-0.011575557750881545	0.0393187946465622	0.019037373534172657	0.00177461271578318	0.008233929773903633	-0.01813618780477865	0.003928349837924871	-0.0005899063288172924	-0.007547175347540515	-0.020549590820952073	0.009453691614563386	0.012624292950071054	-0.005486762507977056	0.011680430237268669	-0.028149372564268138	-0.016611865393513912	0.010212262690314531	0.016562722155045055	-0.012040825401924775	-0.016043229727824345	0.0437313137845439	0.07183395380014784	-0.07468213508156632	-0.08025963607849092	-0.001946388000116275	-0.1311770587622884	0.034859923245110766	0.02590396103156789	-0.01162438235958147	-0.006636105587296483	0.021413127889655107	-0.018128994425120778	-0.004245340944643508	0.00855100855788418	-0.020215777658897278	-0.009975760125114494	-0.038595653359227114	-0.018180901182772786	-0.011844830861253654	-0.014882475309351443	0.01634264643116138	-0.01958535708280333	0.026915693246996043	-0.009947635283129	-0.00363364028886439	-0.0015729070577817357	0.01704546257371664	0.01345134791111568	-0.0020172747648144478	-0.019847627659527783	-0.012537727045800426	-0.0011558092188395023	0.010878382925637949	0.012932486184987328	-0.011170016003157899	-0.006661991365358363	-0.007523658105405712	0.009933150264282462	0.0006774642368338612	0.02123136506299607	0.011534118507125803	-0.003948447577110522	-0.001808750556937556	0.006878864747270129	0.01635616197587047	0.006807428571562581	0.0074626273337045895	-0.01211878049450982	-0.009512567540912172	02	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.003767690618519101	-0.1287814609544405	-0.04377611751605284	0.034041561442014874	-0.08986707987494859	-0.04724491234868819	-0.05674842099509746	-0.02815716886741343	-0.01067357478095121	-0.022002179966138232	-0.017636059168046024	0.006712898629721147	-0.08557709931848873	-0.012787961068068033	0.024299424896303087	0.006114443437766817	-0.008800757989622512	-0.015740209788309683	0.021433298967985168	-0.057536977547779186	0.00834607921889884	0.05126815449280362	0.02507455304299051	-0.031344674749929954	-0.03406932805758737	0.06113038154990076	-0.03573254088606785	-0.011907742930903712	-0.01570681676386474	0.02417319947950897	0.043118237740189753	-0.03644661000058591	0.021396589826227667	-4.8294996107751644e-05	0.03647437206614591	0.014986864889411328	0.024544001624464965	-0.02778042628597676	-0.01502743415076046	-0.009806092540726032	0.038805624778540694	0.03470608836283851	-0.012329087674799595	-0.02675968420583889	-0.011064125811539142	0.05768938266704269	0.01714423189086229	-0.03540851604129251	0.02392253865034734	0.01528097346689546	-0.004143784534101131	0.03268959292252506	-0.026572121631584473	-0.021773076831839374	0.03313239466857446	-0.012339917942713328	0.007305719428513322	0.018313211045401852	-0.04998351656168501	0.004435679559738809	-0.013947058442414645	-0.025744199353894666	-0.007696884446897698	-0.015336297404747585	-0.009915002272725867	0.016328535056052564	-0.008641190887964416	-0.0017851463910778177	0.006477696238332624	0.013321490867766208	-0.01906852931528667	-0.025711612780228137	-0.0012176461960882795	0.009622895103393429	-0.00039511348371308233	0.005459747781945783	0.0014151202126964522	0.00451249250258295	-0.019579177085249363	0.01851217457553809	0.0033068720968337023	0.006894710054091232	-0.008485103331074575	0.007325125420822032	-0.00956730265904098	-0.018429594129259756	0.00748612637310968	-0.007913257033363404	0.003483906017538304	0.005226391342029054	-0.0070498939197022326	-0.012585082637894155	0.01843296123342352	0.0031520341841611713	-0.025596884908335664	0.009099030285406432	0.005759713844054183	0.00687389954760355	0.00419543177638465	-0.02349219137997864	0.017300043384417558	0.011493290853810014	03	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.019521302540333116	-0.1315058298430214	0.00047449175049075234	-0.004073132302970643	-0.06380625331474736	-0.01910964357555491	-0.06366635347552982	-0.0008855758237777241	-0.039349010798071064	-0.0072131757859379255	0.016564531701534914	-0.04096255162274379	-0.009988479580007805	-0.005729295611808416	0.0020501552724099975	-0.01540690268451243	0.011388608981432095	0.01289734195116784	0.03076234763630247	-0.04398941262968928	0.014268899396053861	0.029830456301374864	0.01668145617117315	0.0011816212319710336	-0.001128243994693559	0.029825612482975	-0.009269359022410002	-0.026350158662184535	0.02519223951397398	-0.011567749275325008	0.015842935157273367	-0.019971327596517315	0.020035260511785544	0.0014929211587506595	0.022360865125149124	0.003150731005385648	-0.003896052757849122	0.02310326965645408	-0.00922427326024199	0.029671171145229224	-0.006041413733628442	-0.008949305713053827	-0.011735291908088176	0.01168743686938733	0.03010160846907155	-0.0032687271299740297	0.0007841519788690662	-0.0036481432015900476	0.004738301366187676	-0.0022925169279310676	0.023205670832330938	-0.008313683762186063	-0.14714913745239128	0.01929863937838026	0.07690313466401115	-0.030699205897063993	-0.03575734784124082	-0.021057382970056434	-0.13214428642097523	0.025539355090131888	0.048439975273708684	-0.010800173887668017	0.002640549366472115	0.0026560223351952193	0.0009271795381350851	-0.016318126100893057	0.0006463105580797013	-0.010844985096606169	0.005216261863083398	-0.011390393171462341	-0.012965294194939659	-0.02957857291071938	0.00039246576071269996	0.011455509587012531	-0.017820706548602024	0.02748912405360631	0.002348711644531006	0.014418582974005218	0.004264365844180968	-0.021912883620942028	-0.0065958160187307695	0.012812878117189012	-0.007882559718371932	-0.0004437754291189428	-0.005919757436629609	0.016329381309698625	-0.006935707050164748	0.001342277404398944	-0.016180931919713166	-0.019536797466864438	0.013945378021474001	0.011169356409399749	0.0032180529094993	0.00528248941486009	-0.007587795585562014	0.009622402832073832	0.011025646814766256	0.008229542832577014	-0.026918356031553337	-0.008858465111439616	-0.006030614487982213	0.002094817505464496	04	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.05473027739548116	-0.08068238226774908	-0.00917918103350083	0.031042335952771994	-0.013551291468138221	-0.015951007998835805	-0.03995562686690027	-0.0011087490264445371	0.002348348167846002	-0.021885734354690326	0.008727276378419382	-0.0031906113892239533	-0.007282403564658052	-0.005068467348509701	-0.003645618048902773	-0.003891017600917168	-0.0023090865864913777	0.010554413999135474	0.012487037057015123	-0.021472236422943096	-0.010803287446912948	0.011420085334848085	0.0006270591480883206	-0.005949203084651399	0.020052956669550776	0.024369360511685867	-0.0041134608643434	0.00426804072405528	-0.005946006235727805	-0.010476908300189493	0.019204374528306038	0.008382555786039424	0.0036945409100266986	0.008134127552313688	0.013293261162280792	-0.0038992093338471876	0.0045303923073088765	-0.0038793036123093553	-0.011851261457164837	0.012843676974566592	0.006994729186495768	-0.0035800368827317588	0.0029140693528200297	-0.001772841536965774	0.004681100745157661	-0.0014895193553236328	0.0034910713349494563	0.008232931348743644	-0.016189814411043953	0.012226224133860429	0.00908345725047649	-0.005242542530478649	-0.03242973136902423	0.01223630650667004	0.02166322814808437	-0.04863890851294886	-0.060030173425940817	-0.013965990230936082	-0.0836550515859882	0.013186242688163688	0.011532983294127193	-0.014274474621328059	-0.020263524326625797	0.0024948921665128207	0.005768785550462423	-0.00019373853614081644	-0.006452856957131837	0.004902589393372959	-0.009968803530896528	-0.0026107747627498994	-0.006593334556578953	-0.015306116734636218	0.007685195852319296	0.025746915267032332	-0.004660276079078181	-0.01025006900257458	0.013433478726630718	-0.01590441192711798	-0.010675805563573816	-0.0008382513162895292	-0.007048988409284471	0.02278360121761098	-0.011717107608371883	0.007834327661968263	0.005922621353726038	-0.009646457276864837	0.0028365682141469877	-0.02522036608461193	-0.00021236483254350678	0.004887805417358306	0.01184758753676751	-0.012149686772321207	-0.00937614223169105	-0.010080758069671738	-0.006753957671728624	-0.006193624237283395	-0.0027459423654091837	-9.897901041709095e-05	-0.000921786366794863	-0.005971874614031009	0.0032061398914542474	-0.006064377120578478	05	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.1514822599606664	-0.0739412186847668	-0.010251105279522813	0.0036740386541166633	-0.03679132862720082	-0.015007941324692742	-0.0701220611739439	-0.007172598654608206	0.0013797449389988667	-0.02392144961539068	0.029948336443187628	-0.02909419986360044	-0.011148353323174988	0.009566564431223027	0.0024361004280249315	-0.004793108218616642	-0.009190547349833543	0.0017645789625799564	0.017136777394571832	-0.01289024153605228	-0.010404635815771777	0.0432280049530619	0.03339803241743168	0.004543339073494215	0.007360046844595061	0.042569902659563716	0.000786421872852196	-0.005346001204395063	0.028260958808527425	0.003903440450486088	0.014728415527743477	0.008156853207007434	0.0050329254252734585	0.012477281421623874	0.02590633906072865	-0.008138883087023475	0.003919081456024375	0.0030918693448229017	-0.03251805260425812	0.008048141568597704	-0.005110955050659601	0.0015717906316104094	-0.013757397960548775	-0.0025330262167291206	0.011030491038770848	-0.011153033032979237	0.011387874345973041	-0.012108087794359929	-0.03612143422741386	0.011972519126803059	0.0015343658945823737	-0.007379016149805695	0.00013551311398876147	0.011602853284593763	0.03153456645059234	-0.043067395608464704	-0.04658315723669529	-0.009983753347033155	-0.05958658713246843	0.03357936098393545	0.043520595091456366	-0.008003598902802028	-0.008056719553284129	-0.017296476918341734	0.0023888229336942197	-0.008840035834369358	-0.026694211143519227	-0.010485930303883707	-0.005389089448953318	0.00824481542105766	-0.016993290071293913	-0.023181299441150553	-0.007551443386497281	0.018485371684257852	-0.006961738138097084	0.004542011208872492	0.0004892631036138817	0.01310691209122645	-0.014423681061031809	-0.013604030804262748	-0.0028845709034562915	0.003306232341017069	-0.0013891014506431818	-0.005374193775396979	0.0021728246799767315	-0.004837387647145131	-0.007950543355569929	0.0012631377242814064	-0.0020425452841387544	-0.0010204861972685569	0.002517139928266569	0.002531630960871515	0.009370627696805653	-0.00713145076982877	0.0033602500329088666	-0.0115076278157455	-0.00024153611838259714	-0.002906268780237788	-0.01195529655209124	0.003962859803853076	-0.0018670253320934517	-0.008213339747072054	06	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.2623666635979803	-0.11328647229051729	-0.03077802152702609	0.032797184873477714	-0.01886576819373592	-0.011795978045586578	-0.07355562494076998	-0.018720224096476563	0.006379572087001519	-0.010693973401658514	0.006117598296520028	-0.00400914065537361	-0.013679103530996082	-0.012353897627166655	0.04830968619703236	0.0034527233956502196	0.004596678315723325	0.005167561858059601	0.031204889946082504	-0.00843183326140452	0.01115291579642644	0.034373619529474556	0.01027824450553019	0.016566499437619196	0.0098567004575312	0.042213759368356	-0.018433036704620927	0.011897929184568314	-0.028007017264866613	-0.003522333008716587	0.0025765017595876095	-0.019188058755843066	0.021628600099138848	0.01841739414633142	0.03947444751690511	-0.01574552795059214	-0.008260077376614829	0.015227886157769438	0.0013701713516825825	0.00802092245430008	0.0026716681042637932	0.01668630933527803	-0.013645239717497046	0.0016319395711288372	0.020138813191079557	0.015032950004883657	-0.015901239680410535	0.000936578276392697	0.0020625612273564376	0.014153498734676301	0.02647618191613686	-0.0033641557672335768	-0.05222492532070035	-0.013615116322604984	0.03280736527967272	-0.010835170629548634	-0.030538886356126928	0.003953359824195599	-0.08232890544833536	0.01634121211309993	0.014658202025500614	0.004415646127540719	0.002347680234228426	0.004454136682451384	0.0154096021991526	-0.003665483787461344	-0.021087869864533034	0.014650518736598473	-0.018335248139545696	0.0010330958220178816	-0.010842256030089904	-0.010495088803787744	-0.015341378282601703	0.006011126357339799	-0.014689665342976282	-0.002244706127800172	0.003718710963467935	-0.004888153141461461	0.0024692219543322575	-0.0018797640766414485	0.017634533409973556	0.0007779639297209004	0.013762070182565644	0.011097509231825446	0.01545757102448168	-0.00038877319188285615	0.004273337131209804	-0.024331036127752777	-0.0033601680979527073	-0.008841755199578997	0.0006409396770433931	0.020900335112832888	-0.008039323436733645	-0.00045860098978122294	0.016712353209962113	-0.005812109048080579	-0.010631847365833417	0.005513226491058707	-0.011371037357516515	-0.0017720379653165298	0.002966874696794013	0.0014512699284948839	07	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.07838841032312717	-0.05673482783326359	-0.014704991886122473	0.014309958773829509	-0.010433053086793735	-0.007953201805991798	-0.036017610065955386	-0.001265763687600476	-0.012695913849574142	-0.015203977435624022	0.008126721825397651	-0.005249033306944041	-0.01958257494703371	-0.007063715762901396	0.015951010245225532	0.003576246885110429	0.012984247973774957	0.015367335374801278	0.0016901618559960166	-0.006680123872492169	0.005876760542758304	0.011182234379147617	0.010047354197149297	-0.0022427023846961136	0.0042461348895408025	0.02821713011813064	-0.01900226034475605	0.013113216339857039	0.001245578634082675	0.0039730907604641616	-0.007063681984672747	0.0027864230126281096	0.0055181395636281485	0.0046280684896567855	0.006609857474630417	-0.009863826706700383	0.007303126701327861	-0.0029785971893215306	-0.004196684768378547	0.009934680848152529	0.002042268330506393	0.00760838764176881	-0.00489112272568674	0.005065765666688917	0.0073002838201251	0.005774417695136828	0.006119046416192553	-0.006588092662934962	-0.0046653513212847235	0.003601481133705222	0.00046141812156249494	0.003447855232821289	-0.05538184669078163	0.0664284763528842	0.044002375244874686	-0.03664875102249806	-0.031598122529789455	0.009151472359425957	-0.07011591204831794	0.018151918410010067	0.018434202455750046	-0.00808025391530846	-0.002213775181632685	0.010683398629355103	0.001723267552475274	0.0032102481204956818	-0.009982708265783406	0.004404592633890149	0.000840943667195551	-0.015340494133320174	-0.017591380219543006	-0.024034782148957216	-0.02131127218258855	0.004296238796990066	-0.000656085705155842	0.027022808420148935	0.012649489725959386	0.006430905831268918	-0.014069084237595569	0.004157888373956248	0.0007574546681119785	-0.0055497655858905825	0.004279703239169208	0.0010326100980932178	-0.013513198984071847	0.0007635801251637786	0.00047740057069305743	-0.008766786985802275	-0.013253268407207027	-0.006577228680766753	0.0032565339192078754	-0.01039970801868514	0.001794147916848049	0.00486603474193333	-0.0066202677507241885	-0.0028367731275031403	0.003701030512307904	-0.007599302853966641	-0.009627086745373544	0.0004286543612091498	0.0001575550795972536	0.0009861881978883433	08	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.14828451512869334	-0.11532855669784117	-0.03442807682205397	0.04402386265926573	-0.025190538830829952	0.03180025105853857	-0.07670845919066524	-0.03116801070565079	-0.006342297085113416	-0.0034897216652338	0.039234976102884546	0.03267517727479364	-0.011330650269840703	0.022580913100514813	0.007338956737904799	-0.0035790721321362754	0.021732365309188817	-0.0035521255159555584	0.027298204289946854	-0.06547930643935389	0.034994306817468526	0.03610359766346538	0.025065435816465875	-0.031181593674390256	0.007492264812377994	0.06420226533030722	0.024141651418357227	0.014760194681002554	0.003956648137463549	0.013576325323626178	0.011657388861057296	0.022740875878090035	-0.013505171640882477	-0.004874404941689832	0.021723881539019545	0.008183876097362878	0.015564381918290992	-0.013710476814034308	0.008340943207934614	0.016139091646371208	0.014585235395371177	-0.01502867637160501	-0.015066439280900772	-0.02365380764247133	-0.004737454705842868	0.031228075239370923	0.016066011836696266	-0.010667534253387042	-0.004717582646496505	-0.0008316474104348425	0.008682756714992829	0.003927762909509571	-0.061568947875048095	0.0002784169752351684	0.022753290326725864	-0.016069733602934157	-0.013439916642092578	-0.023873262262777903	-0.056677287665472656	0.009717253822783425	-0.00047808651512626295	-0.01775818766001403	0.0031510198969682676	0.007106657189116165	0.012370217678358967	-0.010183495243851157	-0.005732132967660338	-0.002294499594122199	-0.016490056826247594	0.00011851383424825442	-0.011014069644928211	-0.022107978857892188	-0.0005298249395596038	0.020829883970738376	-0.00850470767516732	0.010706584324285758	0.005372422874237754	0.008921386713428856	0.0031814351784927608	-0.005762429850763004	0.001630778679121924	-0.011953041807547889	-0.010284298063947185	-0.0002457830012734017	-0.010207303098302487	0.007735630110087174	0.011121988012269103	-0.005786464944041229	0.0024224672203007145	-0.005469191071980044	0.008850501927288524	-0.00748654317526157	0.005964787714345373	0.007316031625683827	0.0018738515062158283	-0.01614388442066687	0.0015960340305834733	-0.002339104634834469	-0.0058965716762814655	0.004075123211857384	-0.000354880115880127	-0.00807665379738218	09	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.13691840338233047	-0.262984657801525	0.05881606921257374	0.010123153475962203	-0.037641123920406375	0.004608944193512127	-0.05314672233961056	-0.006240250547100274	0.0016179072335305335	-0.0897889980517585	-0.016979238710044274	0.020338093788407622	-0.01590872445348222	-0.03353683915012633	0.008284459911511029	-0.046706133776991406	-0.0284024726022744	0.013578663841173098	0.0005803029509041816	-0.042045746220761286	0.025864166390474792	0.0403959324676081	0.002754010951822428	0.004971227083064605	-0.0021254524484684424	0.018922354701676927	-0.022625506615999876	0.04176811120608847	0.018049111463939765	0.015094118553088284	-0.035964294670872816	-0.03544570181122923	0.038782827893431536	-0.010507944823691355	0.0232706599133991	0.03669483096600568	-0.02288869508559554	-0.001995636679392075	-0.008473397341951268	0.00663010773509874	0.007022038585049742	0.03789105448359141	-0.01888694176152874	0.016504868142067235	0.01774143989939566	0.00610082562393527	-0.041796535228776105	-0.012601462261557705	0.014325134717962795	0.008203617389298515	0.0024512437972515197	-0.03136227010225013	-0.0899840004784116	-0.010462790645963923	0.0821008916790525	-0.05376682393361597	-0.019520496789373436	-0.05467330565551877	-0.0555220501685144	0.003899554578896168	0.018936968805238645	-0.03510057322753564	-0.006363102222044741	-0.0014257635977733404	-0.028471281238519393	0.0066413478108133545	0.004036542352365549	-0.001131579648754107	-0.044893691339352074	-0.019547702244641637	-0.005377139557963455	-0.04496002716735201	-0.0025746256583825807	0.011342221418593694	-0.022704705830048414	0.004545852578734129	0.0036048268876758423	0.014067241931374841	0.015392985633133186	0.0013036299894829293	-0.00462931824046514	-0.011648140802089346	0.001012480616134386	0.004584620895128708	-0.01662305873886971	-0.01562619504324664	0.008664996716762793	0.021324582267574207	-0.003610478055644259	0.008363169453741078	-0.0023266828426481007	-0.018561266812312127	-0.0043741660151075095	0.008337573770374845	-0.006704779685670128	0.009884301107051876	0.01533648575143148	0.007155575686057107	0.0031211385746165925	0.025565462524237297	-0.004218611480431776	0.011853104704572877	10	vertexPCA_type-static+vertexPCA_type-dynamic
