	icept	sigma	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	sub	feature_set
0	-0.02915102138759861	0.5815959551989595	-0.038142483845788	0.016412543851826496	-0.02706779765303068	-0.02818195829339064	-0.08294234940670026	-0.02973762574082021	-0.013777532923446694	-0.019232658705610313	0.02702107611704386	0.002521380541716495	-0.03031065914471886	-0.02066106653032606	0.010386308428430552	0.0004568316751729317	0.0139235155174045	0.017927019005165752	0.029678347188010427	-0.05098245821053836	-0.0025941716735240782	0.027826184290450622	0.06126958486141896	0.010901978018791305	0.004267124978943752	0.045983570540488086	0.011770298144915653	0.01343329432138091	-0.0007896538167459936	0.0131593744106313	0.027451364908086234	-0.008413631176062409	0.001304861369950942	0.023485433065123903	0.04287962075742159	0.006257507758084703	-0.0014499481885888353	0.01288469835492464	0.00034393325594907567	-0.002489719928007916	-0.00030954200073853087	-0.008722485751042851	-0.015688163187975147	0.013142118822450945	0.02610237623330048	-0.015489019353715333	-0.006052194819349973	-0.017118054366578407	-0.014201381984655367	0.013357206131337594	0.006385174507683068	0.011944226647414484	01	vertexPCA_type-static
0	-0.10433005496933319	0.921237624834346	0.004387279723227699	-0.0013109210450150946	-0.04614503591441888	-0.014860690177030105	-0.04449060354250544	0.0014948893263467653	-0.03620097780225421	-0.0590177261952737	0.02133569888767138	0.00022173123477166502	-0.02244837650508918	-0.014029728364619484	0.029855292413473948	0.015044665304497879	0.013702031875000662	-0.007213540195319519	0.013965464268994124	-0.04455294059543654	-0.0032073736567103254	0.03368900852131807	0.021484173601543435	0.0007024858779570256	0.0020529765905639543	0.03888526695508684	0.0015605564104184436	0.01750649402836047	0.0017554430658791476	0.025378147393522725	-0.0009466472982148762	-0.0044049051802584884	0.013631500250420129	-0.013024377082264971	0.04163954835729323	0.020890480854248033	-0.005638195081837831	0.020623241148530074	-0.004892599997140367	-0.005643673919322131	-0.0022421359732277286	-0.01148575664971291	-0.0303090314526135	0.0036162415250403355	0.020534910202605616	-0.019541133902647494	0.009078035036951867	-0.02853742399712426	-0.014894781070062346	0.014017175544608792	0.023946551521777267	-0.005926442791811815	02	vertexPCA_type-static
0	0.0010125382362945329	0.5407009631264115	-0.04351882863395062	0.03206966674810892	-0.08663020298959691	-0.05073355121006016	-0.05839731098724917	-0.030131207281997356	-0.013902742051143701	-0.018425897239799153	-0.014633894854554682	0.017348178239567975	-0.0775545214632427	-0.00574844448147051	0.03456676494124681	0.012960549049815423	-0.012486288084015227	-0.017842944604591956	0.019264457444106986	-0.04928477911454457	0.002598715216155517	0.04183319355250215	0.01846891268477235	-0.03315561366095355	-0.03823394249097145	0.06667325817825606	-0.040507768639704546	-0.016042365860500844	-0.016394299745814248	0.02732434691808549	0.049645087443764384	-0.03801116701589916	0.019923080482291525	0.009241019951397787	0.02741999666551192	0.03159195949944652	0.017373699127147334	-0.02402884357922225	-0.014626721754424084	-0.010092595228172185	0.05555519883473579	0.029033606127852263	-0.015678036734163455	-0.03753404593503262	-0.009549448101590873	0.056089256726526836	0.019835361895732914	-0.03246967468398509	0.021399462086349505	0.02045437977597376	-0.003257431356933952	0.03036417568357726	03	vertexPCA_type-static
0	-0.021633259534154063	0.953298270216069	-0.002981558573837235	-0.0016103227726444798	-0.06463118703291659	-0.014324033904439726	-0.06064259601491986	-0.01320019237682841	-0.05077091901273358	-0.010075785484610349	0.01598517013949685	-0.03185175198885337	-0.0245068879731687	0.00482786257066364	0.01506936723636145	-0.004669442011985186	-0.0024727596013259436	0.006011082319810402	0.03695252553662209	-0.06089791287908587	0.01809622262222444	0.021752058218047383	0.013484517830670109	-0.01588586216026657	0.0018822824714830675	0.04532717000642147	-0.0005552918009543278	-0.020197636042954485	0.019095753895961246	0.003856855699472676	0.016662998702092223	-0.017778476464667646	0.0420514623453517	0.013575704097525862	0.008997018348446276	0.014247424635248728	-0.006786289762287774	0.018899879639299746	0.0030755925067729815	0.022765545131338313	-0.010763662668915762	-0.018451678554812893	-0.011588554003141712	0.012073126335860277	0.012763791240055642	-0.0035803437175970223	0.0018409328706650088	-0.009046793742381378	-0.00014784508543664056	-0.004209298018228696	0.030244861906173804	-0.005810252307784495	04	vertexPCA_type-static
0	-0.05968297933877322	0.45508024876746384	-0.015306627181704136	0.02950789051965712	-0.02097841298492664	-0.017148336344075362	-0.04579773512676999	-0.005738118622911519	-0.007225038152739051	-0.01895748966237883	0.0021065267934101068	-0.011078686772651083	-0.004718248263103424	-0.0010081744139747858	-0.0040364267566511585	0.006347441223452129	-0.005161754508005104	0.010713583614480689	0.012269396188311583	-0.025566040873174607	-0.011072045412991229	0.013289618784636557	-0.00010035007214867126	-0.005369592431672022	0.021137986822733552	0.031028807368008293	-0.0043845521834872826	0.00444614610834343	-0.018565136912075435	0.004479012712864052	0.024730071010296287	0.00442285915481752	0.0031328075101004363	0.001146297276836988	0.015011717807692592	0.0034708193719427496	0.00263011980509408	0.004194156305359326	-0.008183377645347626	0.007282011802760864	0.0013005804934776756	-0.006640310906440153	-0.0028336306030590213	-0.003171014575803813	0.01288327996019992	-0.009741634127247831	0.0032020513168814755	0.010172811917916795	-0.015458677309468778	0.009841533173375829	0.0030922307029504197	-0.004760725366915032	05	vertexPCA_type-static
0	-0.15063830440041212	0.3925379967168461	-0.007521648596281046	-0.0018700481170387852	-0.03270703782288749	-0.013368016037214084	-0.06769373822030303	0.0035841763460731737	0.0012560121313695614	-0.026264725014416075	0.02732561515451882	-0.028854969261080488	-0.014235794473408803	0.017357878869320283	0.006481039812927814	0.0060218099169722225	-0.010485509754187168	0.00034729607824045364	0.030205428973043968	-0.012898178234219324	-0.011230252791065713	0.03206487960873701	0.03704758737805261	0.0027018423098418352	0.0085182085978354	0.05094423915632372	0.003950690904759672	0.008402571875395585	0.024570641965135576	0.010711201788229261	0.019270882735854315	0.010271194005834152	0.006478591966759846	0.008014650126554416	0.023906799964671613	-0.0013245257330106166	0.0005904920228001238	0.013921356398098087	-0.028852535865617267	-0.0057232145565435525	-0.012888432884582945	-0.004648330630025761	-0.014253554368791582	-0.012238729991289297	0.012356658478128911	-0.012725444976089984	0.01379253346830028	-0.008519871279306803	-0.04265875381622996	0.010073069618493833	0.005568801528184297	-0.009876509496611653	06	vertexPCA_type-static
0	-0.25691810548054556	0.5151525377081235	-0.027886750114741437	0.03081964314364615	-0.030298525822332934	-0.014554925335352745	-0.07533068677315839	-0.02865693697809718	-0.0017420587985803935	-0.019022687966464117	0.0034201147222202785	0.002438379007610882	-0.021207956387156574	-0.02215328960104435	0.04410076883710267	0.012487567431895831	-0.002836917335195385	0.0007645946578498415	0.041472296855260805	-0.009579242205278705	0.00772715991806634	0.03993099317973684	0.01467570284664301	0.008111948292395473	0.009985387911311863	0.05192822092424397	-0.016924041879118664	0.01255896846727162	-0.03313952710409206	0.010618145912629886	0.003097674132980217	-0.02625066852781798	0.022084546248568246	0.02028155865673102	0.027763576017672553	-0.0025214359231159897	-0.0042653259748833255	0.01711803679501838	0.009085552523208352	-0.002118211865684843	0.0016085100295116772	0.016342025014272808	-0.005669540253028237	0.0006240392238191979	0.030379707886350093	0.017510788492330974	-0.005800753194450958	0.003009545288109656	-0.003461571636712826	0.007706900010042048	0.025363531926709548	-0.0069773950504098846	07	vertexPCA_type-static
0	-0.07693851382431544	0.3728474437416621	-0.01810259141382281	0.011309223667364424	-0.012415126787631044	-0.009181122465093734	-0.04348316584287096	-0.01418820502552689	-0.015579089138431052	-0.021106507619430788	0.011597952733093496	-0.00783014503305529	-0.022907930108528537	5.234538684367109e-05	0.021495465408892408	0.0075876817182099505	0.008620945510284455	0.006366352731153964	0.003102860919513983	-0.018928459560449102	0.004647666064200423	0.01943757188787975	0.012206526118396762	-0.0003617401815367222	0.0074722349405172165	0.023887469377014078	-0.022167002745541446	0.01370793416824984	0.0020152887107961616	0.011829330286110771	-0.002398956329436382	-0.0032573128355311482	0.0034233552624495776	0.00246883218282091	0.013228129609213848	-0.008943913202831185	0.00989902371239107	0.0019236494493634945	-0.0028670234542909285	0.0033433574776197466	0.0035596006810842324	-0.00482684276896865	-0.009699565559573816	-0.006140605860221967	0.004432238870860696	0.0009292787360865668	0.012757910203747527	-0.01489527468302434	-0.0060282135474723515	0.011623711630209756	0.008999096621844446	0.00414479824233142	08	vertexPCA_type-static
0	-0.13897053245562055	0.49151308245256986	-0.04664078261465817	0.04787506178393777	-0.03772573342044106	0.03450505109424533	-0.07595471050903985	-0.030694771998563113	-0.013798216626012322	-0.007860362675159289	0.032445844994682393	0.037210945029304186	-0.013589939271616527	0.03781972371462615	0.001394651973951673	0.0023492470466251335	0.014032657620696503	-0.007054414133825457	0.027597192224133926	-0.07042709122583533	0.02485742947176994	0.04561398832779017	0.02393032451942028	-0.03267860700124951	0.011142607539975431	0.07479333633684643	0.026186797147709155	0.023664414219969062	0.0010666796288811944	0.030063518544761865	0.01733396122581112	0.021752217781093597	-0.011883720558980883	-0.0016246793621002606	0.018877562042185873	0.016017983379630542	0.007297056187386827	-0.00687311861956785	0.006252053688614668	0.018675293483828143	0.013337004296828017	-0.013158896637838011	-0.022371194278698044	-0.029237570639277354	-0.014212060806937982	0.03621318265274572	0.012740866985059352	-0.013946061617973701	-0.011217199747158978	-0.017164321360387758	0.009810502073714082	0.009856497447273231	09	vertexPCA_type-static
0	-0.12871801001047328	1.167068829522687	0.05364725828330139	0.012283050182681946	-0.04554862591848449	-0.011841274769720496	-0.04787508980782392	-0.017456861709993946	0.002155082276999094	-0.08149794912714942	-0.03263046166874806	0.016522533640640803	-0.028721169372351134	-0.013634157795940164	0.011053758885283123	-0.03820331408732759	-0.036353386355503996	0.0039692501634186386	0.005378415533575379	-0.059216442136646265	0.030108066344657236	0.03152233486075186	0.0012516320776943678	0.00032662869580319287	-0.00013150149035398443	0.04249884528103767	-0.0328463935407138	0.039841785325706036	0.011592862880599878	0.029857556591161478	-0.03797506194445236	-0.034932375819034626	0.020027853034002722	-0.0027899481457587245	0.032733336296878204	0.05970288275327042	-0.010959905152231116	-0.0022250268606197653	-0.003829185747604136	0.0011003995246179517	0.0013481118109934026	0.022648968899150752	-0.0171973795474503	0.00870862786381155	0.008586936036209357	0.004505286092698647	-0.05138857279450228	-0.0032516741081938133	0.00785784113680037	0.0046816256740345955	0.009808888216518938	-0.03293189054027605	10	vertexPCA_type-static
