	icept	sigma	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	sub	feature_set
0	0.041097764119751606	1.2377422031343372	-0.003536491537824126	-0.0091949903968965	-0.0073696029208115575	-0.020431506463535413	-0.013402347467741913	0.002053114053336069	0.031735078851932094	0.0019316262201100533	-0.01232132631773938	-0.0022707488687952835	-0.008257323798729097	0.005195693640550544	-0.0308100789605534	-0.01985346455360881	0.013516596723582793	0.015581723549029144	-0.02380110450538459	0.02622987326079861	0.03694845320922461	0.02327226517294463	0.02304143760627415	-0.011117094497767047	0.013814560428185943	0.007399947605922415	0.005621519388075511	0.0029261316982426345	-0.010656219302041949	-0.027487709997229055	0.007650532857312192	-0.003450460755276967	0.02234621053271081	0.009369843942683002	0.005251481579757409	-0.014658000050995882	-0.003412345086812698	0.009483995353055115	0.014461846629941233	-0.02300910924854703	0.00386466090671926	-0.007402616912898877	-0.021541845119654804	0.017538182989090052	-0.02504622754347747	-0.013425496570634663	0.01180687340951547	-0.005134211867339282	0.01667973786775854	0.012010109454153402	0.0024617944324865104	0.009356492935052448	01	vertexPCA_type-static
0	0.2011863839390156	0.6461704116757367	0.006654794043177951	0.01685832358567222	-0.012445841381176765	0.009816313849863303	0.035161991126519736	0.007900238465236405	0.008529757885976121	0.028642062511570126	0.0024371865123410936	0.002118191965002014	0.004357068493411499	-0.0056652867431605	-0.0014363513771877684	0.014271771913486216	0.007673296180057351	0.009503812165941341	0.004616744148547457	0.008423815779595289	0.005815775161662261	0.008239546128266623	0.012281953143634207	0.0009683290931701644	0.00933447982362722	-0.036081560850483974	-0.004532580145907262	0.0026356312461465266	0.0037372309402747563	-0.019044454782687965	0.014054966710373401	-0.01718513889497012	-0.002263029186961531	0.02806416434291171	-0.005759230999644524	-0.003942242460529691	-0.0067760813883135556	-0.01291296367737765	-0.004003375430458274	0.00647203612203012	-0.004359920109157909	-0.008193524559181485	0.0038794646372091084	-0.013815288818919334	-0.002035275794722018	0.029155239289446366	-0.0027756210937031046	0.012483577224390563	-0.005233229403401914	-0.02266739531785901	-0.020370223003342087	-0.005179679862755985	02	vertexPCA_type-static
0	0.1095547148671177	0.7521906618173111	0.006178084774565566	-0.0045096025779472375	0.017506474782945362	0.003242101237611776	0.004006408566189275	-0.00150618059902799	0.03664742127428467	0.009009326077132118	0.009396467563608032	0.006979729906987389	0.013951885364051956	-0.002191439733555849	-0.02310896928643781	-0.008563847119000215	0.01746983847271821	0.008399170649694023	0.0008462242855300032	-0.0005979799409096688	0.033363141713747504	-0.010079306051973132	-0.002810119287688186	-0.015701776022248266	0.040769789564162454	-0.008822685959659581	-0.014646967288311713	-0.011731646342326487	-0.004252231479108455	-0.022061250400525048	-0.014981443345147446	0.012036605981789966	-0.00417036651233549	0.003273618346615838	-0.01008180182899949	-0.011984971362219545	-0.0156847445067711	-0.004071457694815794	-0.016989957455949133	0.015799013164845683	0.005204217614805902	0.0002991022270869645	-0.012675616854548872	0.01666196024349657	-0.011275765388962302	-0.005806325292764879	0.02072328148985074	0.009212662861580687	-0.013407471851195975	0.00378416428020975	0.005946484284473249	-0.00041883342775833637	03	vertexPCA_type-static
0	-0.27225739705309115	0.8926305986692327	-0.018077239732918266	0.005856787993238296	-0.029821279062352584	0.011006029597948193	-0.011478637781145488	0.0026258859063892502	-0.023849530593902643	0.0031047008066263505	0.006428071450064218	-0.01082456935485679	-0.004459819188629267	-0.023325938922680364	-0.020107061740334234	-0.008448148671505175	-0.009041647683499085	0.0072035363648644156	-0.008957574891953516	0.034510960655940795	0.024669372831119758	0.024351221924929993	0.012110067915776465	-0.0038305712105540734	-0.002508220264038844	-0.007838893429000755	0.018528975880867233	-0.00991833153543631	0.005175590158060144	0.009176559551447055	-0.02285410479685229	0.016373615103661757	-0.014431221881187343	0.009756955924479291	0.01186276097764674	-0.031979600383498334	-0.00682098386083813	-0.0069316378864744425	0.006790106266284996	-0.010792970917434808	0.013120861873995752	-0.01713404776984697	-0.016773235833146546	0.0043317294321929805	0.010794299739365847	-0.017534150731883854	-0.01638062065212776	0.004473646112578943	0.002094170318423782	-0.007527732767176607	-0.007988357744390242	0.007990268263192603	04	vertexPCA_type-static
0	-0.060068601595751524	1.0756865551226937	0.006055429893847528	-0.008964257685022512	-0.02900059745678264	0.017068331120085416	0.019489324610293568	-0.0007143295145316778	0.014494754399062454	-0.014531618323349186	-0.02680225384529649	-0.008187020062672173	-0.01932090034288926	-0.0044590533335499335	-0.009397549242603612	0.001393027500786945	0.03901339582297877	-0.005572765799177979	0.003823585219846783	0.02233745483758802	0.01832185673787873	-0.0008116931765198562	0.004569565897048266	-0.004812915325716117	0.010172525429516908	-0.0035341156789978055	0.01646214129727825	0.013799326724804833	0.006099608819367262	-0.02053834682863742	-0.029099725762764213	-0.024858921946700637	0.011156121429177011	-0.002528513322538688	0.011876402060173602	-0.015011041372493128	0.01194490252996049	-0.0411367817547642	-0.00383017857445742	-0.0045924786373982415	-0.023309244836115173	-0.0034961901946750696	0.013133342639665615	0.04607772602714378	-0.019202369812245993	-0.006590930720746816	-0.004286604997952502	-0.009967844203728373	0.0009106117198102122	0.001959157356850739	-0.005438302957659318	0.0012182380939810198	05	vertexPCA_type-static
0	0.04808778700458406	0.7499112446176108	-0.03429640519040312	0.0026331139400270136	0.015197549851176778	-0.01581164264409484	0.014052514333161644	-0.020349325422113467	0.000985282660716003	0.01033301519131886	-0.0028406906435044514	0.023134847628047447	0.003867855720939602	-0.018054694547513357	0.004156416571241898	-0.012339125955135553	0.012060111238433254	0.012773113005261905	0.007472788135501304	0.006964646386773829	0.020957392171803587	0.001496896318775798	-0.026462921748062647	0.023749144877443826	-0.010159855861277137	0.0010732066804888959	-0.009349516174159049	-0.014618881199997361	-0.01273899971415918	-0.00708287313573294	-0.013071597145272484	-0.00041163539389058886	0.007082241877569823	0.008880284823095193	0.014397323493068914	-0.024547932418231996	0.010773158801120057	-0.007264035392875773	-0.021388592555262046	-0.0032784800966646826	-0.003777043973122744	-0.004094515381059844	-0.006728358025291715	0.027046372133430124	0.008093618474436955	0.004373900741108828	-0.02675406544778009	-0.020686943223336477	-0.001968036350002482	0.009666851764347752	-0.017454118938629533	0.01394098601081772	06	vertexPCA_type-static
0	0.2868651381499664	0.32092756946630685	0.012901359855956893	-0.011012936925019479	0.00046180339940144843	-0.006281788455674632	-0.0001632700714161039	0.020008867768378073	0.0037729056857124603	-0.013845492336361533	-0.005904216113179675	-0.0123801921089815	0.023605049119117556	-0.009156316615919261	-0.027065038075885933	-0.0028053434964054606	0.012091829804309236	0.007945424178508038	-0.010027311333301654	-0.004167192790241006	0.020231793514124352	0.001565945521862663	0.0020089666068001796	0.0013221391831114743	-0.006532832418909828	-0.01530835739925818	0.012493387328583372	-0.0002613612574278271	-0.003978568832954142	-0.017574346090014105	-0.019756536331565915	-0.0030543322398108447	-0.009675927384921743	0.0020249189274816957	0.006523669415501742	-0.02187394347841903	-0.008268966983310672	-0.009384874014097998	-0.006046976942088293	-0.012882425627260354	-0.004658560396334356	-0.003084369080947926	-0.01274943734720493	-0.0041994735434068425	-0.008621993348862034	-0.01576529169121066	-0.0014167972771459703	-0.013013870140423354	-0.0039698139638690575	-0.0008737337759504804	-0.0080539379190066	-0.005094267040341411	07	vertexPCA_type-static
0	-0.16305368095864342	1.0970753032900387	-0.006143954653325026	0.003270619445762604	-0.022422287563588935	0.0140373649905351	0.029527691279103752	0.005594121472198273	0.014856697124085888	0.014139716832995692	-0.0206221502573859	0.01290401881532707	0.016702752396197888	-0.007117921634007098	-0.005938384047396742	0.01254495097067484	0.018451192721514017	-0.01011962265824001	-0.020223416151698256	0.025740309445933147	0.010837873319807094	0.002431613322846734	-0.00619955477130986	-0.018228452050368923	-0.006425298103129808	-0.02890847202122888	0.02375464516617655	-0.0013802832898344277	-0.0104471691519091	-0.0006467575867669608	-0.019477013252843893	0.02500174914076308	-0.011852060151359567	0.011092612379245421	0.01114187533990229	-4.239754267820588e-05	0.01024209265719658	-0.0037147628934427732	-0.016062961029261573	-0.022167793670971603	-0.01840223599173028	-0.005030271968706419	0.01120491389276376	0.02183833198431961	-0.007001441525696981	-0.014545517497808694	0.0009836789717562661	0.0006230695688230379	-0.018657944003597122	-0.002702526688909391	-0.009436759005491954	-0.0010015089163301206	08	vertexPCA_type-static
0	0.021031402428560667	1.0068531225577395	0.019374708299460308	-0.029591269781141395	-0.0022320333021852317	0.009225836689268406	0.0172826982162619	-0.017139249801265043	0.02806182605831316	0.004604499007799342	-0.04269810745508173	-0.013430937215143874	-0.0020397184749126355	-0.0007194841431146425	-0.002389412701218221	0.009986743758811376	0.009879719519073186	-0.003197803763696404	-0.026375050884202788	0.05771274793420121	0.021938181808797322	-0.0014108222334119477	4.518845298326409e-05	-0.0007707027893372969	-0.013702990377886855	-0.049996698740217164	-0.0254804384383396	-0.003963356672365378	0.008919143788448148	-0.004318736561418933	-0.01733405282018313	-0.025805160951840163	0.012336652468108491	-0.003355338064765221	-0.0024221185598302017	-0.0035547384188847073	0.012630932368918291	-0.014979664408965036	-0.012754453163416979	0.008863691292146507	0.00955735743074859	-0.010018006113280745	-0.009159416107729643	0.02959688565805556	0.005178402991090779	-0.004920951070311029	-0.019030884774386598	0.004335319453896257	0.0049493334299747635	0.007154147301362729	-0.018291035328310987	-0.01047033500147704	09	vertexPCA_type-static
0	-0.11361649885892207	1.550550753518776	-0.01858923894003405	-0.021628384332357857	0.0050951586084426	-0.007133333207360276	-0.004667262301965332	0.025117994062423443	0.03557434291655108	-0.016463738876639784	0.008766890627223354	-0.008915291694390589	-0.013391941967482113	-0.03888753118013203	-0.02810587882249128	0.04923755210575434	0.009651515602522451	0.0042541568175412615	-0.041368265466592016	0.03405654544653717	-0.001233204905726734	0.0026837554327668466	0.0009534829009266405	0.004311496013737598	0.011306686615718679	-0.0163944861621031	-0.029905788296979496	-0.0038383825585622125	-0.01646947210841921	0.0007840177844117334	-0.020114064509763736	0.008409954677840057	0.011441110037050402	-0.0030529433315092595	0.041894279473847024	-0.03443752572471244	0.00854342027230513	-0.008342785970320402	-0.006105950102538564	0.010479573555678051	-0.012753937095871559	0.008837275268932883	0.012883514410780058	0.003756898288184102	-0.0005747083287586994	0.035012753426214835	-0.03183764152819922	0.00771691286329691	-0.002352789936182189	0.013630859168219009	-0.004997077972980883	0.024525668220596944	10	vertexPCA_type-static
