	icept	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	emotion	sub	feature_set
5	-2.23732277948997	0.2513193793303035	-0.2710522998142863	0.09606996264953853	0.3615565976553291	-0.31840899887465635	0.37819732143826434	0.4017654104183846	-0.20562393712079685	-0.2662441879257746	-0.06827244645228368	0.16523911470842959	0.21336932748365559	0.24038457148511574	0.2187800231408301	-0.3291991407660121	0.13929732534273362	-0.12557910272231435	-0.06885578312673976	-0.4567193659007814	0.09193712132594987	-0.14809492612662456	-0.2748409516005622	0.01111472020767023	-0.0438966627082423	0.3361943971823934	-0.05628968818061045	0.47132576766285206	-0.2313993705617049	-0.2288361025312077	0.3136063509612095	0.12925268851596872	-0.8491760547551181	-0.032151078312021686	-0.09654137862308884	0.1128485615801102	-0.4155754568819009	0.4722044330237429	0.018023940975476768	0.08384294563185951	0.08234854340456182	-0.19441559292772262	0.3258144972350729	0.3730091036737548	-0.39730019167010566	0.19084045400687455	0.13380390483923674	0.1832657982583327	0.0010034302079210307	0.5803033071691047	0.011579026617652312	surprise	02	vertexPCA_type-static
0	-2.6492267590251415	-0.19116378807863302	0.08686394072648268	-0.3882141632207834	0.4728796777818326	0.2302004519404927	0.40498033625877644	0.015689269875121703	0.5209317436897885	0.5152904414031956	0.16044963422877637	0.3820517966655999	-0.41011194119379707	-0.04517327156252676	-0.10155218182603976	-0.08929810164023345	-0.5554929632343213	-0.23141316516743612	0.4016984036256467	-0.39995982735566643	-0.03893727957571655	-0.8565508671464294	-0.8206578365428924	-0.16548766074773938	-0.048111543380834204	-0.24308833582292194	-0.06729386861511609	0.3126323990230375	0.06857124634179089	-0.17164652085225449	-0.3718201562853901	-0.17939820193684103	-0.07811903083167236	-0.7527474217094777	0.14219945488877309	-0.1355613234202769	0.01448512219010058	-0.12815700664125093	0.057217209305921495	0.709655522420364	-0.15531401840445025	-0.027197657219391533	0.10302967775920649	-0.06705779572697244	0.3086157118794263	-0.10289764658433963	0.4687508396480525	-0.44067773237691443	0.023999979799578828	0.33944281245136276	0.13579740575078209	anger	03	vertexPCA_type-static
1	-2.7177711946838548	0.3101739236280776	0.15559796596444145	-0.03350267683256015	-0.14357126205620577	0.2273372559518129	0.11671680984842321	0.2729833279831697	0.08174109128958486	0.2975177458896148	0.06903430055599641	0.4405818541079378	-0.296420254959127	-0.745718234948034	-0.2601445735559371	-0.5146844271894723	-0.18855813345436923	-0.3359831877041761	-0.05723340772182375	0.30176526225140043	-0.6951997396072314	0.23668556730079732	-0.049912819650179664	-0.1705650205176367	-0.6188086640209408	-0.7339267259135294	-0.21950020913652776	-0.21392995589025918	0.08845192598445376	-0.11659490904683341	-0.5666616440833342	-0.20163286792718188	0.26548191453748893	-0.37222579282464346	-0.1580205020397666	-0.11774318239359095	-0.35378819645797044	-0.6085590885624442	0.0502052815840086	0.0444933952880984	0.472575528013031	0.12271991922723836	-0.14999857888139662	-0.16700679748194996	-0.021758299128207946	-0.5294795416549009	-0.6001300742803665	0.18651881607563564	-0.12512476555492938	0.3802832132084195	-0.1990504052656484	disgust	03	vertexPCA_type-static
2	-3.360036975169523	-0.010755781959938007	-0.10096157701071229	0.6001360567547284	0.027361677697105388	0.8005636316084963	-0.27205582314741045	0.48090042887024786	-0.3328383824426053	-0.2813491931383607	0.08476442079211904	0.7511368844887883	0.08669519173598694	0.35489574257633505	-0.39647317053124526	-0.08398653118200784	0.32053769147444483	0.2837943234161386	0.17466167104599595	-0.4536206264863457	-0.03707233162359766	0.26356500943985145	0.3865920998341773	-0.256509868982314	-0.12083253819313045	0.17883274965170454	0.01194001144571768	-0.5345892563734848	-0.2252053044686907	-0.15659928189188618	0.7434185796774797	0.050005723738668656	0.215362083751304	-0.01448363141954185	-0.06350143609096402	0.8098108850122203	-0.07769231337611804	0.5941848935717357	-0.6073175312483623	-0.5852737312910411	0.12248381905285304	0.3462898550054377	-0.4530991946782954	0.08108686163061153	0.31335876164360577	-0.1563725177844599	-0.32587778928742767	0.24866773313274051	-0.23018067891399976	-0.6183647218295917	-0.003304218191823933	fear	03	vertexPCA_type-static
3	-2.3673218486452243	-0.2509695777308379	0.3454646208395084	-0.4949329752025378	-0.03299300039003716	-0.2463638788702562	-0.16914559149829242	-0.4712556758733294	-0.19494502717599854	0.015079051519866014	-0.34005914596736175	-0.1897161757358425	0.19774044433368337	0.4625812683078513	0.17236216865831047	-0.20691179467886653	0.07908309370088619	0.3391487597524585	-0.46957062589089316	-0.09548437220798439	0.2081328368164169	0.3833222266002786	-0.12408022156108518	0.2593730320161011	0.5319214789252038	-0.21037195205526507	-0.0013324040106717633	0.07898925463355864	0.4551446699281289	0.34265302062697683	-0.014122224916387625	-0.2996206173395742	-0.17765582495487206	0.4896903316176639	0.4270628700551292	0.3776363739757968	0.013257362526471502	0.30140799138288105	0.2694764645139937	0.22760732195296252	-0.441580112491089	-0.21995848179646899	0.27598241089609865	0.013102622380053965	-0.6169260476890431	0.2157390499219642	-0.4703407572479799	-0.301064210302112	0.19038214671992854	-0.03341912487503818	0.036473600811950065	happiness	03	vertexPCA_type-static
4	-2.8895208847893077	0.106776497910454	0.4910596147158568	0.8632917306580723	-0.38311471199524055	-0.38054393932240543	-0.5538459781947368	-0.6512871069725591	-0.6374377089270683	-0.1700506201290844	-0.14827419324154834	-0.5395616784848246	0.2007610834340408	-0.08980046460549332	0.08691222032801095	-0.1485915961869927	0.02617919382152662	0.20935905748030464	-0.30570689368669074	0.334705729463334	0.10943134408002729	-0.11480913618820904	-0.12479683327346133	-0.2580256619223577	-0.5313302295990424	-0.08474947237092127	-0.3289584002579467	-0.05871183547346434	-0.09724102586026952	0.036007811656813445	-0.17658787441003077	0.6765017191633922	0.09615674412755654	-0.431160017571602	-0.017778945154747143	-0.5932507946354447	0.3943969937526078	0.3552342993540805	-0.5244272684829165	0.39370714340017804	0.08016224816425682	0.12889039646101652	-0.5950561321499425	0.33665347373202165	-0.3267322695009904	-0.15916470441114464	-0.021048061253881964	0.22465441888528667	-0.37874519024629194	-0.02228331246971325	-0.11575335487321375	sadness	03	vertexPCA_type-static
5	-1.9863462826913787	0.08893798675027473	-0.15050353113106993	0.292877746155668	0.11348224744838814	-0.255853815163575	0.1354005801625925	0.2892005745386835	-0.0007877433535871615	-0.268733751738753	-0.10484316739390583	0.21759480950654492	-0.18734166050432527	0.04024028750869391	0.30441898150994645	0.2316925632044973	0.10916127651355137	-0.1986563196052206	-0.005152161699863474	-0.16249227998270574	-0.1498927895497632	0.025060480139258837	0.05392962433761112	-0.014822491608642357	0.19357328532285367	0.7332239409916128	0.08636575207524609	-0.057406986446406606	-0.21093958994466175	0.3481861356755267	0.08486275951726265	0.18351817817920907	-0.36190773980142477	0.24900484688858168	-0.3357129773583693	0.11459419848579168	0.3066313452633454	-0.27951760098491724	-0.02998498838694009	-0.43802615895504504	-0.0023291824708265223	-0.1078910379644089	0.1709413336307987	-0.1836900799437812	-0.1538522252273196	-0.13785973653816128	0.22612058638914573	0.03885640044683213	-0.1160759020420527	-0.11477796976342688	-0.07820851982026046	surprise	03	vertexPCA_type-static
0	-2.8869094824334276	0.0716853423518611	0.05930413463443542	-0.6076968399466623	0.1599979900082857	0.6938034259369552	0.25658350370640465	-0.43218232451999433	-0.14692229678507285	0.3784278253411978	0.046508274679062225	0.013361086144519774	-0.40582036679894623	-0.3967256390471378	0.24510635303348738	-0.3055975518355547	-0.550379549490891	-0.10008144289765392	0.6270969724793202	-0.38151487483201424	-0.5260600217166815	-0.5913409892333799	0.21981183727010623	-0.0770816441282769	-0.533866235566448	-0.7394864989582003	-0.05605043445555855	0.26394709893342516	0.37341081451753433	-0.33117491673230154	-0.37242712430308456	-0.15926007516507756	0.0031745606602969255	-0.6337036174949587	-0.17142242969367458	-0.22930222234554287	-0.08938657443803796	0.19306603703036987	-0.7222267145947905	0.3331367548256699	-0.3850382552695138	0.010772096626633585	0.3013506056862878	-0.2518133418067168	0.28238754628148777	-0.24959783428801421	0.02022281389155701	0.19876751963320072	0.36749524913491405	-0.7520975052950924	0.012539517732378314	anger	04	vertexPCA_type-static
1	-2.1124886238317164	0.12503309163886567	-0.20448295324785806	0.6250840090925466	-0.21228963641116264	-0.04460217815182868	0.18498475025426944	-0.1176203512472108	0.42571287180961753	-0.16632065830610887	-0.032252964197605455	0.2764109753121638	0.008714921660225368	-0.03475738758262815	-0.02036421094869274	-0.2964425134380127	0.29861341270875735	-0.09434656724713736	-0.01790387522744385	0.02734308362326088	-0.22790147759053847	0.1076396748111405	-0.4490661241609264	0.5490022366848847	-0.37642410329020426	0.5563769678250527	-0.16310350724480938	0.173992402732701	-0.12713246629984642	0.030313087896537496	-0.27159451407523877	0.13993705130955011	0.08357851185013201	0.2866391554168501	0.2645554117009194	0.47095468185061934	-0.04307355335467499	0.15434560073554768	0.7936330061314583	-0.3340507349541577	0.2003928903313448	-0.12611680743857254	-0.07255132503831697	-0.16687434823771435	-0.1085030770932322	0.4386962424852991	-0.09246900544257917	-0.10233858674637795	-0.04626432764930846	-0.2813790598722148	0.06212204952493598	disgust	04	vertexPCA_type-static
2	-2.9035056048335837	-0.04766834762283798	-0.30707797692912636	0.6468123249483583	-0.0142737528628886	-0.0447001524559241	0.17416605102064733	0.39640202294131444	0.258329939659049	-0.37341997158463164	-0.09940257626781811	0.4119187898553091	-0.12468773632627098	-0.29384412609528715	0.6212820907970862	0.7674059598478977	1.106962596010761	-0.055477620987870686	0.2219308705661499	-0.0848748340576153	-0.2985865872074029	-0.29397457554772893	0.09218230650527266	-0.26669109647963984	0.015850988563508746	0.25355389127965816	-0.34525688978475677	-0.471599901633825	-0.5029788911392479	0.18642141257636888	0.08175218650148945	-0.09379660296726051	0.3041993143299031	-0.4056495688224821	-0.451136783880327	-0.04963152834998603	-0.3005906125140598	0.11977150975940098	-0.659875824508701	0.260768109933071	0.18634647868659	0.029898049504504552	0.17525275553949757	0.4514799809079619	0.25209227314181276	-0.14115435711557428	-0.44020762696409643	0.09222738412983916	-0.10416635529404188	0.32829610733619324	0.048188480313949525	fear	04	vertexPCA_type-static
