	icept	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	emotion	sub	feature_set
4	-3.454295962763564	-1.330523761174063	-1.1319875754697049	1.7391826871930687	-0.28696844263162213	0.762483111640799	0.30411082556485547	-0.45798333424640225	-0.002378583200678804	0.2288074081653058	0.4393557994274028	-0.3721434838194647	-0.04747636467490244	1.0242165799454728	0.678168301744661	0.12030650133278277	-0.07326995176474943	0.15896093007184223	0.3678620416546963	-0.481734438297743	0.1346480735513987	0.4072778985983355	0.44358403318461376	-0.31498228335747297	0.08598869200079641	0.260030222693629	-0.41862532071164865	-0.37579125317513734	-0.3541925565988068	-0.22851535279145804	0.4037570978209139	-0.5856982728747956	0.04446054596463424	0.4702461061348994	-0.05090076324536057	-0.35417260059463807	0.05857235298214267	-0.17607022138884434	0.10190403976106024	0.22245595661043535	0.354921092051821	-0.45937931640644986	0.5432607637148474	0.0038887046890677167	-0.09410307100775941	-0.108028272370652	0.23481834723743475	-0.20259085152675385	0.12780512789564294	0.22156589468017882	-0.46623640305546377	sadness	02	vertexPCA_type-dynamic
5	-2.8297644492807508	1.6667350174314484	-1.0276650045653648	0.04175576618597966	-0.33913333483220176	-0.08513339323741655	-0.24340472645236125	-0.13457827184639004	0.24800642608545245	-0.19764254783908328	-0.12830076854925074	0.2217685545108097	0.19725137279686294	0.03661223320173646	-0.08017759930451905	0.2898805565644097	0.07615881470877088	0.2825190272752672	0.3378277492096051	-0.032635126267116295	-0.815744690140464	0.1917724575066874	0.17775118594030684	0.05859009915979467	-0.08102819353407759	-0.44008531188990213	0.32097571863607316	-0.29911124135149675	-0.018958095846852055	0.32654582977411534	0.47259085895401626	0.16205690648167034	0.27435250180532145	0.23982018159133855	0.23765609339558907	0.3369459380985236	-0.24260899299471103	0.15559766097754849	0.0868051518151483	0.30997106241470723	0.002713764485416435	0.1978239615618186	-0.07553026038943501	0.05069688266369415	-0.3065968923562636	-0.23294527098933934	-0.3787560920036455	-0.13826594075847598	-0.30925486288416965	-0.035612445391565856	-0.18937391101617615	surprise	02	vertexPCA_type-dynamic
0	-2.707378021100516	-0.6896172162492126	-0.68015700437983	-0.9850646118445318	1.085465320205802	0.7453047595013388	0.3265359282755857	-0.25362034473419803	-0.6332656718347263	-0.8141429918206042	0.22717619635422306	0.058829140596805614	0.22540546664099984	0.1530110291220698	0.008857335540525478	0.08288052622468454	0.02011081653413506	0.22293072243553905	0.45200368916475037	0.029385761604980378	0.06176649322545136	0.08126852254248357	-0.11502049857910573	-0.1260274331419939	0.06368804479414551	0.030009061977795036	0.19394113055256423	-0.00498752882654346	0.3699056454246841	-0.2909586689238487	-0.11341468913065297	0.12057509478365395	0.23164831334411326	0.28798284380933503	0.38439662707159533	-0.2604253880383556	0.23710285464320438	-0.0026554878131505094	-0.062325537286399176	-0.23019496754494287	0.048987582741841694	0.27213884669578925	-0.24730806822393947	-0.16301224256997668	0.3951575985499601	-0.38410820205914287	-0.22457736059509767	0.09401754168059644	0.1478221814425461	0.0532393490017743	0.20925705309217818	anger	03	vertexPCA_type-dynamic
1	-4.179874147833616	-2.1423911767892587	-1.1676200197639721	-0.9108467615115974	0.8282034670165231	0.44501020677711217	-1.3887669782306593	0.724626681941595	0.08812495672000394	1.0205794664371706	0.05996356646425777	-0.5688257930984635	-0.40842630036521405	1.423548158982413	0.23785437901094017	-0.4099550907485892	0.16122550468187138	-0.07839881457731575	0.33221172334749816	-0.5440792406122488	-0.05775790811310906	0.07558752097285287	-0.6844741424498784	-0.21385899986233498	-0.44894836248430875	0.22686408908413827	-0.23521379285496383	-0.8368805811882399	-0.6691563897145509	-0.4238711935835272	-0.46474000914131625	-0.524561712517356	0.3629079459135625	0.25738700727756375	0.4434711286231255	0.19552283383400457	-0.20078411913115926	0.4970743901213291	0.2420029209685023	0.17983565409997515	-0.25257001812620933	0.028515059933173163	-0.07278985698313557	-0.005585688293551106	0.7723901053118722	-0.10281326489335832	0.07045339821788234	0.5288292796436932	-0.38861380304474913	0.23763728949808885	-0.06670252892829896	disgust	03	vertexPCA_type-dynamic
2	-7.239497097485324	-1.1049754656513817	-2.7634004684286735	3.6910066114712676	1.7675116701695968	0.24277768546289052	-0.09863532138806155	0.9294613175478755	-1.420400599437215	0.29225623193798334	-0.16916971022046565	0.6502668414107532	0.13926796557866272	0.5723755226595201	0.538154544357779	0.05640022756784611	-0.5468942171136107	0.7298879000840511	0.13492037577295155	0.28392513233261574	0.16971350134869564	1.0134465862732425	-0.2157447504386819	-0.3327995592633855	-0.38316048228828664	-1.006381901039931	-1.429371401017609	0.1024578641648422	0.3030037135121368	-0.2961344543876445	-0.620405332611119	0.520868053566261	-2.5124193831855397	-0.13236614192652799	0.779509088478511	0.28068324487481183	0.10503970385755032	-1.0351137411352767	0.1287563700108443	1.090673869666289	0.8756554803358241	0.6779115785668766	1.4138688515092965	0.003079879586411927	-0.20727624094056302	-0.904635953150309	0.15465381311481063	0.03201091121993115	0.222185937716792	-0.11874343724433874	-0.10758360768912036	fear	03	vertexPCA_type-dynamic
3	-3.925000047788672	-2.329649625437639	1.4515975688802316	0.7446590079357647	0.015485496735382869	-1.9574388158199845	0.39887238172795775	-2.0374164765022815	-0.059407146680362934	0.5669541340685724	-0.19551115816944173	-0.41527175661860577	-0.3178908517829704	0.43677575012566244	-0.63449845103092	-0.23564300747555603	-0.03900352407294926	-0.6814035831110897	-0.7207920071410284	-0.0900089312210868	0.30913987289431416	0.02195997444053146	0.27092599800302714	-0.2350991662577042	0.3497311319225467	0.05306445874171361	-0.2462761826588639	-0.10525973970686132	-0.3883263842207468	0.2938490478035627	-0.5607249860731405	-0.11912448531363054	-0.2460969080326511	0.22463611738046307	-0.1396344658815689	0.03795591536470099	-0.319937041079779	0.3058292093229253	-0.061263402601667565	0.06137976545325302	0.1495198913286355	0.06623929747933462	0.3799562960326731	0.21935977938790788	0.31237318786561036	0.22581006017359337	-0.03967313378006398	0.00644288172700781	0.4231862397573641	-0.15240376437819095	-0.19769972655195425	happiness	03	vertexPCA_type-dynamic
4	-4.948748382537186	-2.1582571739367826	-2.48180179408522	1.8965020404693484	-0.7926815273259916	-0.314783174734355	0.1716451706117096	-0.8617522203416708	0.545200398506848	-0.09681988240959978	0.07927737255423488	-0.15523090540109805	0.06109527457545145	0.7459853542848325	-0.4328707204114741	-0.5574980616041271	0.0013577315332676256	-0.615116334352626	0.15949422725488924	-0.21761765165333788	-0.11977888604653943	0.26876105554706703	-0.1673615157700768	0.09432782995606832	-0.021531946157245855	-0.3104163970365652	0.06519152094352494	-0.5989842636094095	0.4710003340945103	-0.5143220938296053	0.21316352910932929	0.06747437186313837	0.002386687178769309	1.5417500542191105	-0.046931372325252775	-0.7161982416924593	-0.903873359567195	0.2944549777344205	0.08365603249948966	0.13922033675309511	0.8978217788387739	0.15375980119232754	0.496155418621882	-0.5860215680652492	-0.8051317384782608	-0.23897393270515457	0.6700781450444991	-0.5130257106788462	-0.13970543220156764	-0.03141811290616881	0.08264243530458978	sadness	03	vertexPCA_type-dynamic
5	-6.622209986550693	5.765839405199179	-2.449868813493028	-0.7658919207244981	-2.513970951598317	-2.1580730733078064	-1.3237751306752599	-1.1348729726041151	-0.5033528430987245	-0.014214339730577475	-0.009723793753083831	-0.683673208325606	0.09536210462779132	-0.42918863890358244	0.4832248482155725	-0.42099972377590633	-0.10571263387239503	0.08351411115733788	-0.29611441843611624	0.19080046536608472	-0.17043718563351887	-0.5022908069298446	0.17261870230081264	-0.5110902343741587	-0.019261775888303523	0.27244848112366404	1.211214044930319	0.36578227213347253	1.2623619921735385	0.9966813332907415	1.0740114345607419	0.9828620778283331	0.28103867880780437	-0.2876150785292105	-0.4497387290205477	-0.03303801006273752	0.6115730028105072	-0.6912489701174342	-0.5286572628391183	0.12943758294930433	-0.10285987606423606	-0.4792874860128951	0.7411601568784205	0.6216660835680586	-0.7008161161362289	1.1876617247436372	-0.07126651166893888	-0.4389642532478629	0.00797937975174348	0.19562650839075846	0.7775778133271796	surprise	03	vertexPCA_type-dynamic
0	-2.224752600248144	-0.38085516821916643	-0.31942653162911294	-0.15645155109673106	0.6583253286923693	0.285904092551192	-0.19978884501870556	0.44723964371838304	-0.49612257418346184	-0.621487162802579	-0.15077617069710803	0.39474099440899196	-0.12856471995918858	-0.05150266867223002	0.006023032727590072	-0.13475412884525048	0.18766052884011702	0.121950333972732	0.35929583093195094	0.15767981268682438	0.2143344658369273	0.25255696412535406	0.12385250087229938	-0.2433318357269876	-0.18546359029297968	0.18564568742033674	-0.061509430784183194	0.06838797765646022	0.09645257685817478	-0.09671655624147471	-0.007233678437491039	0.28859790547737085	0.05421559190786417	0.19041949657766077	0.1395874924750182	0.03718482303410739	0.08221325303223453	-0.4130767263088706	0.21895267107594674	0.027696690813682392	-0.15446028825601524	0.19300290635204714	0.23103712885129346	-0.04561370571855142	0.193289447745736	0.11146762794780313	-0.2700659401905521	0.16438516583023785	-0.15715874788777173	-0.27089868502760234	0.19291204252570682	anger	04	vertexPCA_type-dynamic
1	-2.5041650502469674	-0.5765343848477487	-1.055633802463401	-0.8619343634036667	0.1853141014258384	0.18762849889974353	-0.5738768417597551	0.5524953746048523	0.13393200759279952	0.35524769210670515	0.13975794413151743	0.10168030078204278	-0.078253269166007	0.08451291789133114	-0.15842408980817357	0.27577279328457827	0.06218934063754867	0.2385472712153102	0.054720131544149384	-0.05295891320547242	-0.015154663927483618	0.6419088134437984	0.40381861870088626	0.7604856728105888	-0.467960736659286	-0.3932171935648321	0.3240731799596761	-0.6317763895355738	-0.14000251041576572	0.44299928777053815	0.10664243720642469	-0.4690473455047344	-0.09506374137108312	-0.004454799598686555	0.7659841868158693	0.3616657603792279	-0.14091302927900742	0.3819646558458267	-0.03179521881251136	-0.40684832538403215	0.13477872779195532	-0.3086804441825743	0.3252205876933419	0.11904412549912635	-0.232528723879085	-0.019033793725294675	-0.22489246291280074	0.03369897822647073	-0.04102775553673243	0.23703678897680994	-0.30492759551042353	disgust	04	vertexPCA_type-dynamic
