	sub	arousal	attractiveness	dominance	trustworthiness	valence
id-1260_AU1-100_AU16Open-100_AU2-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU10Open-100_AU5-66	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU11-66_AU14-66_AU43-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU12-100_AU4-66_AU43-66	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU12-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU12-66_AU20-100_AU22-66_AU43-66	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU12-66_AU25-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU13-33_AU4-66	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU13-66_AU4-100_AU5-33_AU9-100	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU14-100_AU17-33_AU2-66_AU27i-100	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU14-33_AU20-33_AU25-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU17-33_AU24-100_AU6-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU20-100_AU25-33_AU4-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU22-100_AU25-100_AU26-100	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU24-66_AU26-66_AU5-33_AU6-66	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1260_AU9-33	sub-01	0.3077406315218726	-0.375	-0.5075000000000001	-0.10875000000000003	0.0
id-1264_AU1-100_AU4-100	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU10Open-33_AU11-100_AU2-66_AU20-100	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU10Open-33_AU12-66	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU10Open-33_AU25-66_AU4-66	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU10Open-66_AU25-66_AU43-33	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU11-33_AU13-33_AU22-33	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU13-100_AU15-33_AU22-33	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU13-100_AU16Open-100_AU20-66_AU26-33_AU7-66	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU14-33_AU16Open-100_AU20-33	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU14-33_AU20-100_AU22-66_AU6-100	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU14-66_AU15-66_AU20-66_AU6-33	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU15-66_AU24-33_AU4-100	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU22-100_AU24-66_AU25-100_AU9-100	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU22-100_AU26-33	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1264_AU26-100_AU6-66_AU7-33	sub-01	0.3586927609772067	-0.3712500000000001	-0.59875	0.14875000000000005	0.5040864007447724
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU1-66_AU12-100_AU24-100	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU11-66_AU17-100_AU43-66_AU6-66	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU11-66_AU17-100_AU7-33	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU13-66_AU15-100_AU16Open-66_AU22-66_AU9-100	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU14-66_AU16Open-66_AU27i-33_AU43-66	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU15-33	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU15-33_AU24-66_AU27i-66_AU6-100	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU15-33_AU5-66_AU9-33	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU17-100_AU20-66	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU17-33_AU24-33_AU26-66	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU20-100_AU22-100_AU24-100_AU25-66_AU6-66	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU25-100_AU4-100	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1266_AU25-33_AU4-33	sub-01	0.4198353163236076	-0.20375	0.3237500000000001	-0.34125000000000005	-0.32881107541842297
id-1269_AU1-66_AU16Open-33_AU20-66	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU10Open-100_AU20-100_AU25-33	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU10Open-33	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU11-100_AU13-33_AU25-100	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU11-100_AU25-33_AU43-66	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU12-100_AU2-66_AU20-33_AU43-66	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU12-33_AU17-66_AU9-100	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU13-33_AU15-100	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU14-100_AU20-100_AU5-66	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU14-33_AU25-66	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU15-66_AU17-33_AU24-100	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU16Open-66_AU5-100	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU17-33	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1269_AU17-33_AU24-33_AU6-66	sub-01	0.4157591459671809	-0.0012499999999999734	0.30374999999999996	-0.15999999999999998	-0.1752753253263494
id-1270_AU1-100_AU11-33_AU24-33_AU6-33	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU10Open-33_AU16Open-33_AU22-100_AU7-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU10Open-66_AU12-33_AU14-33	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU11-100_AU15-100_AU20-66_AU7-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU11-33_AU17-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU12-100_AU13-100_AU14-66_AU2-100_AU25-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU12-33_AU15-33_AU17-100_AU24-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU13-100_AU17-100_AU25-100	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU14-66_AU15-100_AU43-33	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU15-33_AU22-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU16Open-66_AU20-66_AU6-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU2-33_AU24-66_AU4-66	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU22-66_AU26-100	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU26-100	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1270_AU5-33_AU7-100	sub-01	0.4490478705446659	0.007499999999999951	0.16375	-0.13874999999999998	-0.055707661537831965
id-1273_AU1-100_AU14-66_AU25-33_AU5-100	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU1-33_AU13-33_AU26-33	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU1-33_AU25-100_AU4-33	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU10Open-66_AU12-66_AU25-66	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU11-100_AU15-33_AU20-33	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU11-33_AU14-33_AU26-100	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU12-100_AU16Open-100_AU5-66	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU13-33_AU4-100_AU9-100	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU15-100_AU2-100	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU15-66_AU20-66_AU5-66	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU16Open-33_AU17-100_AU22-100	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU16Open-33_AU22-100_AU24-100_AU9-100	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU22-100_AU26-33	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1273_AU22-33_AU24-66_AU9-66	sub-01	0.47078744577894177	0.010000000000000007	0.09499999999999997	0.20624999999999993	0.1589706439006425
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU10Open-100_AU15-100	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU10Open-66_AU2-33_AU43-100_AU9-66	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU11-66_AU12-66_AU24-66_AU27i-100_AU7-100	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU14-100_AU26-33	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU14-33_AU6-33	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU15-100_AU16Open-66_AU24-33	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU15-33_AU16Open-100_AU17-100_AU25-100	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU16Open-33_AU27i-100_AU6-100	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU17-33_AU20-100_AU24-100_AU9-100	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU2-33_AU20-100_AU25-66_AU6-66	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU2-66_AU5-33_AU6-66	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU22-66_AU24-100	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1274_AU26-100_AU9-33	sub-01	0.6304374514056553	-0.22375	0.39	-0.27	-0.4415851219462291
id-1279_AU1-100_AU10Open-33_AU25-100_AU5-100	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU1-100_AU15-66_AU16Open-66_AU27i-100_AU43-33	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU1-33_AU10Open-33_AU24-33	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU1-33_AU14-33_AU26-33	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU10Open-100_AU24-33	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU11-66	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU12-100	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU12-100_AU15-100_AU26-100	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU12-33_AU4-100_AU5-66_AU7-33	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU13-66_AU20-33	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU17-66_AU20-33_AU24-100_AU27i-66	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU22-33_AU26-33_AU4-33	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1279_AU22-66_AU25-66_AU5-66	sub-01	0.34034999437328645	0.07750000000000001	-0.62125	0.1925	0.312506393992716
id-1280_AU1-33_AU15-33_AU20-33_AU25-66	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU1-66_AU10Open-33_AU43-100	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU1-66_AU17-100_AU26-33	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU11-100_AU26-100_AU27i-100_AU43-66	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU11-33_AU17-66_AU2-66_AU26-66_AU9-66	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU12-100_AU14-33_AU27i-66_AU4-66	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU13-100_AU17-100_AU4-100	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU15-100_AU26-66_AU43-66	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU15-33_AU27i-66	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU17-66_AU43-66_AU7-33	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU20-100_AU27i-66_AU9-33	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU26-66_AU9-100	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1280_AU7-66	sub-01	0.2635821193272496	-0.59	-0.2825	-0.50875	-0.3342459692269919
id-1285_AU1-66_AU12-100_AU14-66_AU16Open-33_AU24-66	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU10Open-66_AU17-100_AU9-66	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU11-100_AU16Open-33_AU27i-33_AU9-100	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU11-33_AU17-33_AU5-100_AU7-33	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU11-33_AU20-66_AU4-66	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU11-66_AU4-33	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU12-33_AU17-100_AU26-100_AU43-66	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU12-66_AU20-100	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU15-100_AU17-33_AU7-66_AU9-33	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU16Open-100	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU16Open-33_AU5-33	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU24-66_AU9-66	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU26-100_AU4-66_AU7-100_AU9-33	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU26-33_AU5-100	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1285_AU27i-100_AU4-33_AU6-100	sub-01	0.31793105741293937	-0.33875	-0.20875	-0.4175	-0.18750383639562962
id-1289_AU1-100_AU10Open-66_AU12-66_AU17-100_AU25-100	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU1-100_AU12-100_AU13-100_AU17-33	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU1-100_AU13-100_AU4-33	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU1-66_AU12-100_AU27i-100	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU10Open-100_AU4-66_AU43-33	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU10Open-33_AU2-66_AU24-66	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU10Open-66_AU22-66_AU43-100_AU5-33	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU11-100_AU7-100	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU14-33_AU25-100_AU27i-66_AU7-33	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU17-33_AU26-66	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU2-100	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU20-33_AU26-66_AU9-66	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU22-33_AU4-33_AU6-66	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1289_AU4-66_AU43-66_AU6-33	sub-01	0.47214616923108405	-0.42375000000000007	-0.17125	-0.23875000000000002	-0.16984043151778044
id-1290_AU1-66_AU22-33_AU25-66	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU10Open-33_AU14-66_AU24-66	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU10Open-33_AU2-66_AU9-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU11-100_AU15-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU11-33_AU5-66	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU11-66_AU16Open-100_AU43-33_AU6-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU12-66_AU15-33_AU24-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU13-100_AU20-33_AU25-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU14-66_AU16Open-100_AU27i-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU2-100_AU20-33_AU24-33_AU25-66_AU6-66	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU2-100_AU9-66	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU20-100_AU43-100	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU22-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU24-100_AU9-33	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1290_AU24-33_AU25-66_AU4-66	sub-01	0.573371066415681	0.29499999999999993	0.3812500000000001	0.16249999999999998	-0.27446213733273317
id-1291_AU1-100_AU14-100_AU24-66	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU1-100_AU16Open-100_AU6-33	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU10Open-33_AU11-100_AU15-100	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU10Open-66_AU22-66_AU27i-66_AU9-100	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU12-33_AU17-100_AU5-66	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU13-66_AU7-33_AU9-66	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU14-100_AU15-66	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU14-33_AU7-33	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU15-100_AU22-66	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU15-66_AU20-66_AU7-100	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU17-33_AU24-66	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
id-1291_AU2-66_AU43-100_AU9-100	sub-01	0.5611425553464009	0.16749999999999998	0.08124999999999993	0.29375000000000007	-0.006793617260711218
