	rep	session	run	block	trial	data_split	trial_type	rating_type	rating	rating_intensity	rating_RT
id-1367_AU1-100_AU22-33_AU26-100	1	1	1	2	10	test_extra	id-1367_AU1-100_AU22-33_AU26-100	emotion	Verrassing	0.7056649470406774	1.344622938438988
id-1344_AU13-66_AU14-66_AU24-33_AU9-33	1	1	1	2	11	test	id-1344_AU13-66_AU14-66_AU24-33_AU9-33	emotion	Boos	0.5292027236076232	1.6363957702769767
id-1341_AU14-100_AU15-100_AU24-100_AU6-100	1	1	1	2	12	train	id-1341_AU14-100_AU15-100_AU24-100_AU6-100	emotion	Verdrietig	0.1665223808435852	2.6531940410059183
id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	1	1	1	2	13	test	id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	emotion	Blij	0.1676066109269725	0.8279639741231222
id-1362_AU13-100_AU20-33_AU43-33	1	1	1	2	14	test_extra	id-1362_AU13-100_AU20-33_AU43-33	emotion	Verdrietig	0.0909917109365606	1.61148814567332
id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	1	1	1	2	15	test	id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	emotion	Boos	0.8271270275938892	1.2612893284040183
id-1376_AU10Open-100_AU11-66_AU25-33_AU27i-66_AU9-100	1	1	1	2	16	test_extra	id-1376_AU10Open-100_AU11-66_AU25-33_AU27i-66_AU9-100	emotion	Boos	0.5646414697550439	1.7030907912576367
id-1294_AU10Open-66_AU27i-66_AU43-33_AU7-66	1	1	1	2	17	test_extra	id-1294_AU10Open-66_AU27i-66_AU43-33_AU7-66	emotion	Verrassing	0.5424163190527208	4.811963206202564
id-1362_AU5-33_AU6-66_AU7-33	1	1	1	2	18	test	id-1362_AU5-33_AU6-66_AU7-33	emotion	Boos	0.031042510406499708	1.9281930524284687
id-1260_AU9-33	1	1	1	2	19	test_extra	id-1260_AU9-33	emotion	Walging	0.01359804123482818	1.0528990072261877
id-1335_AU12-100_AU20-100_AU5-33	1	1	1	2	20	train	id-1335_AU12-100_AU20-100_AU5-33	emotion	Bang	0.3480743754136197	1.7198190314602468
id-1376_AU11-100_AU17-33_AU24-66_AU43-66	1	1	1	2	21	test_extra	id-1376_AU11-100_AU17-33_AU24-66_AU43-66	emotion	Walging	0.08445264603125187	1.4699202285892168
id-1339_AU11-100_AU15-66_AU43-33	1	1	1	2	22	test_extra	id-1339_AU11-100_AU15-66_AU43-33	emotion	Walging	0.0039443754179296535	1.5362898491057422
id-1363_AU2-100_AU25-100_AU26-100_AU27i-66	1	1	1	2	23	train	id-1363_AU2-100_AU25-100_AU26-100_AU27i-66	emotion	Verrassing	0.7821755350236183	0.9363437605361468
id-1335_AU43-66_AU5-66	1	1	1	2	24	test	id-1335_AU43-66_AU5-66	emotion	Geen van allen	0.0	0.9697205510310596
id-1335_AU11-66_AU17-66_AU25-66_AU6-33	1	1	1	2	25	train	id-1335_AU11-66_AU17-66_AU25-66_AU6-33	emotion	Walging	0.0764811459451075	1.4697511893873525
id-1360_AU1-100_AU11-66	1	1	1	2	26	test	id-1360_AU1-100_AU11-66	emotion	Walging	0.056184690769888634	1.3781524679270658
id-1366_AU15-66_AU22-66_AU24-33_AU5-100	1	1	1	2	27	train	id-1366_AU15-66_AU22-66_AU24-33_AU5-100	emotion	Verdrietig	0.07876466043662304	1.8116190906830525
id-1323_AU22-66_AU7-100	1	1	1	2	28	train	id-1323_AU22-66_AU7-100	emotion	Geen van allen	0.0	0.8112885586724587
id-1290_AU10Open-33_AU2-66_AU9-33	1	1	1	2	29	test_extra	id-1290_AU10Open-33_AU2-66_AU9-33	emotion	Walging	0.2671045984320995	0.8696354579051331
id-1311_AU10Open-100_AU13-100_AU14-33_AU16Open-33	1	1	1	2	30	test_extra	id-1311_AU10Open-100_AU13-100_AU14-33_AU16Open-33	emotion	Blij	0.6919143273556636	1.4448154922010872
id-1291_AU12-33_AU17-100_AU5-66	1	1	1	2	31	test_extra	id-1291_AU12-33_AU17-100_AU5-66	emotion	Blij	0.7654391882923265	1.336397370112536
id-1378_AU11-100_AU12-66_AU15-100_AU43-33	1	1	1	2	32	train	id-1378_AU11-100_AU12-66_AU15-100_AU43-33	emotion	Walging	0.14769442756983608	1.3947367229511656
id-1355_AU11-100_AU15-100_AU2-66_AU25-33	1	1	1	2	33	test_extra	id-1355_AU11-100_AU15-100_AU2-66_AU25-33	emotion	Bang	0.1893459590385792	1.2029723128880505
id-1367_AU1-66_AU10Open-66_AU15-33_AU6-100	1	1	1	2	34	test_extra	id-1367_AU1-66_AU10Open-66_AU15-33_AU6-100	emotion	Bang	0.12157420160109933	0.7280286014329249
id-1341_AU12-33_AU2-66_AU20-33_AU24-66_AU5-33	1	1	1	2	35	train	id-1341_AU12-33_AU2-66_AU20-33_AU24-66_AU5-33	emotion	Blij	0.055823578347213375	0.8696288170785921
id-1315_AU15-33_AU20-100	1	1	1	2	36	test_extra	id-1315_AU15-33_AU20-100	emotion	Verdrietig	0.19775867897416285	1.0279367467383054
id-1295_AU12-66_AU17-66_AU25-66_AU9-100	1	1	1	3	1	train	id-1295_AU12-66_AU17-66_AU25-66_AU9-100	valence	-0.7309932172525271		5.3358926673508895
id-1295_AU12-66_AU17-66_AU25-66_AU9-100	1	1	1	3	1	train	id-1295_AU12-66_AU17-66_AU25-66_AU9-100	arousal	0.7934944960510701		5.3358926673508895
id-1363_AU16Open-66_AU26-66_AU43-66	1	1	1	3	2	train	id-1363_AU16Open-66_AU26-66_AU43-66	valence	0.2255480930556124		1.1271488731272257
id-1363_AU16Open-66_AU26-66_AU43-66	1	1	1	3	2	train	id-1363_AU16Open-66_AU26-66_AU43-66	arousal	0.7472978986782339		1.1271488731272257
id-1380_AU13-66_AU20-66_AU22-100_AU5-100	1	1	1	3	3	test_extra	id-1380_AU13-66_AU20-66_AU22-100_AU5-100	valence	-0.0027174469042844872		1.6103272085802018
id-1380_AU13-66_AU20-66_AU22-100_AU5-100	1	1	1	3	3	test_extra	id-1380_AU13-66_AU20-66_AU22-100_AU5-100	arousal	0.7554502393910874		1.6103272085802018
id-1378_AU26-66_AU4-33_AU43-66	1	1	1	3	4	train	id-1378_AU26-66_AU4-33_AU43-66	valence	0.0027174469042844872		5.9860337396212335
id-1378_AU26-66_AU4-33_AU43-66	1	1	1	3	4	train	id-1378_AU26-66_AU4-33_AU43-66	arousal	0.3994646949298196		5.9860337396212335
id-1361_AU11-100_AU12-33_AU13-33	1	1	1	3	5	test_extra	id-1361_AU11-100_AU12-33_AU13-33	valence	-0.19565617710848307		1.0354034497877365
id-1361_AU11-100_AU12-33_AU13-33	1	1	1	3	5	test_extra	id-1361_AU11-100_AU12-33_AU13-33	arousal	0.00815234071285346		1.0354034497877365
id-1309_AU11-66_AU24-66	1	1	1	3	6	test	id-1309_AU11-66_AU24-66	valence	-0.402182141834104		0.9852564611464912
id-1309_AU11-66_AU24-66	1	1	1	3	6	test	id-1309_AU11-66_AU24-66	arousal	-0.3179412878012849		0.9852564611464912
id-1362_AU11-66_AU13-100_AU15-100_AU9-100	1	1	1	3	7	test_extra	id-1362_AU11-66_AU13-100_AU15-100_AU9-100	valence	-0.4809881020583541		0.5851693455861096
id-1362_AU11-66_AU13-100_AU15-100_AU9-100	1	1	1	3	7	test_extra	id-1362_AU11-66_AU13-100_AU15-100_AU9-100	arousal	0.3913123542169661		0.5851693455861096
id-1273_AU13-33_AU4-100_AU9-100	1	1	1	3	8	test_extra	id-1273_AU13-33_AU4-100_AU9-100	valence	0.0027174469042844872		0.9937078175498756
id-1273_AU13-33_AU4-100_AU9-100	1	1	1	3	8	test_extra	id-1273_AU13-33_AU4-100_AU9-100	arousal	0.19293873020419855		0.9937078175498756
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	1	1	1	3	9	train	id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	valence	-0.10869787617137948		2.260469790128809
id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	1	1	1	3	9	train	id-1274_AU14-100_AU25-100_AU27i-66_AU5-33	arousal	0.5380544870483285		2.260469790128809
id-1363_AU7-66	1	1	1	3	10	test_extra	id-1363_AU7-66	valence	0.0		1.1104025215818183
id-1363_AU7-66	1	1	1	3	10	test_extra	id-1363_AU7-66	arousal	-0.8668655624667513		1.1104025215818183
id-1309_AU15-33	1	1	1	3	11	test	id-1309_AU15-33	valence	-0.0054348938085689745		1.7521142729156054
id-1309_AU15-33	1	1	1	3	11	test	id-1309_AU15-33	arousal	-0.9918681200638376		1.7521142729156054
id-1344_AU12-66_AU20-33	1	1	1	3	12	train	id-1344_AU12-66_AU20-33	valence	-0.1277200045013709		1.7520484683682298
id-1344_AU12-66_AU20-33	1	1	1	3	12	train	id-1344_AU12-66_AU20-33	arousal	-0.6875140667839752		1.7520484683682298
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	1	1	1	3	13	test	id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	valence	0.2581574559070263		3.360630347185179
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	1	1	1	3	13	test	id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	arousal	-0.0054348938085689745		3.360630347185179
id-1344_AU12-66_AU22-66_AU26-100_AU27i-33	1	1	1	3	14	train	id-1344_AU12-66_AU22-66_AU26-100_AU27i-33	valence	-0.00815234071285346		2.5943041033360714
id-1344_AU12-66_AU22-66_AU26-100_AU27i-33	1	1	1	3	14	train	id-1344_AU12-66_AU22-66_AU26-100_AU27i-33	arousal	0.33968086303556083		2.5943041033360714
id-1370_AU12-33_AU24-33_AU26-33	1	1	1	3	15	test_extra	id-1370_AU12-33_AU24-33_AU26-33	valence	0.5407719339526129		1.0854097736655604
id-1370_AU12-33_AU24-33_AU26-33	1	1	1	3	15	test_extra	id-1370_AU12-33_AU24-33_AU26-33	arousal	0.14945957973564675		1.0854097736655604
id-1366_AU9-33	1	1	1	3	16	test_extra	id-1366_AU9-33	valence	-0.0027174469042844872		4.269134256669531
id-1366_AU9-33	1	1	1	3	16	test_extra	id-1366_AU9-33	arousal	-0.7690374739125099		4.269134256669531
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	1	1	1	3	17	train	id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	valence	-0.5733812968040267		3.1271340821967897
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	1	1	1	3	17	train	id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	arousal	0.2663097966198797		3.1271340821967897
id-1341_AU27i-66_AU43-33	1	1	1	3	18	train	id-1341_AU27i-66_AU43-33	valence	-0.00815234071285346		1.693749262340134
id-1341_AU27i-66_AU43-33	1	1	1	3	18	train	id-1341_AU27i-66_AU43-33	arousal	0.20652596472562101		1.693749262340134
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	1	1	1	3	19	test	id-1266_AU13-66_AU17-100_AU2-100_AU9-33	valence	-0.3288110754184229		0.7019250244729847
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	1	1	1	3	19	test	id-1266_AU13-66_AU17-100_AU2-100_AU9-33	arousal	0.3260936285141384		0.7019250244729847
id-1366_AU15-66_AU24-33_AU4-100_AU9-100	1	1	1	3	20	train	id-1366_AU15-66_AU24-33_AU4-100_AU9-100	valence	-0.3559855444612677		2.485519830260273
id-1366_AU15-66_AU24-33_AU4-100_AU9-100	1	1	1	3	20	train	id-1366_AU15-66_AU24-33_AU4-100_AU9-100	arousal	0.5135974649097681		2.485519830260273
id-1260_AU24-66_AU26-66_AU5-33_AU6-66	1	1	1	3	21	test_extra	id-1260_AU24-66_AU26-66_AU5-33_AU6-66	valence	-0.11141532307566396		2.8940592077915426
id-1260_AU24-66_AU26-66_AU5-33_AU6-66	1	1	1	3	21	test_extra	id-1260_AU24-66_AU26-66_AU5-33_AU6-66	arousal	0.2717446904284487		2.8940592077915426
id-1318_AU2-66_AU22-100_AU5-33_AU7-66	1	1	1	3	22	test_extra	id-1318_AU2-66_AU22-100_AU5-33_AU7-66	valence	-0.21467830543847446		1.0269584323541494
id-1318_AU2-66_AU22-100_AU5-33_AU7-66	1	1	1	3	22	test_extra	id-1318_AU2-66_AU22-100_AU5-33_AU7-66	arousal	-0.7337106641568115		1.0269584323541494
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	1	1	1	3	23	test_extra	id-1273_AU17-33_AU20-33_AU7-33_AU9-66	valence	-0.04619659737283628		1.4187282154498462
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	1	1	1	3	23	test_extra	id-1273_AU17-33_AU20-33_AU7-33_AU9-66	arousal	-0.2500051151941728		1.4187282154498462
id-1291_AU14-33_AU7-33	1	1	1	3	24	test_extra	id-1291_AU14-33_AU7-33	valence	0.05978383189425871		1.1855630861855389
id-1291_AU14-33_AU7-33	1	1	1	3	24	test_extra	id-1291_AU14-33_AU7-33	arousal	-0.8614306686581823		1.1855630861855389
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	1	1	1	3	25	test	id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	valence	-0.7092536420182511		2.368852293243436
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	1	1	1	3	25	test	id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	arousal	0.4483787392069404		2.368852293243436
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	1	1	1	3	26	test_extra	id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	valence	0.4728357613455008		0.9185647605781924
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	1	1	1	3	26	test_extra	id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	arousal	0.5869685313254491		0.9185647605781924
id-1307_AU20-66_AU43-66	1	1	1	3	27	train	id-1307_AU20-66_AU43-66	valence	-0.19293873020419855		0.9520393523271196
id-1307_AU20-66_AU43-66	1	1	1	3	27	train	id-1307_AU20-66_AU43-66	arousal	-0.5679464029954577		0.9520393523271196
id-1264_AU14-66_AU15-66_AU20-66_AU6-33	1	1	1	3	28	test_extra	id-1264_AU14-66_AU15-66_AU20-66_AU6-33	valence	0.03804425665998282		1.343608401369238
id-1264_AU14-66_AU15-66_AU20-66_AU6-33	1	1	1	3	28	test_extra	id-1264_AU14-66_AU15-66_AU20-66_AU6-33	arousal	-0.2717446904284487		1.343608401369238
id-1289_AU17-33_AU26-66	1	1	1	3	29	test	id-1289_AU17-33_AU26-66	valence	0.42392171706838		1.635558120658061
id-1289_AU17-33_AU26-66	1	1	1	3	29	test	id-1289_AU17-33_AU26-66	arousal	-0.4837055489626387		1.635558120658061
id-1376_AU12-33_AU17-100_AU22-100_AU26-100	1	1	1	3	30	train	id-1376_AU12-33_AU17-100_AU22-100_AU26-100	valence	0.3994646949298196		0.8935756349310395
id-1376_AU12-33_AU17-100_AU22-100_AU26-100	1	1	1	3	30	train	id-1376_AU12-33_AU17-100_AU22-100_AU26-100	arousal	0.6549047039325613		0.8935756349310395
id-1323_AU2-33_AU22-66	1	1	1	3	31	train	id-1323_AU2-33_AU22-66	valence	0.23098298686418134		1.8016436647576484
id-1323_AU2-33_AU22-66	1	1	1	3	31	train	id-1323_AU2-33_AU22-66	arousal	-0.8777353500838894		1.8016436647576484
id-1311_AU27i-100_AU4-66	1	1	1	3	32	test_extra	id-1311_AU27i-100_AU4-66	valence	0.26359234971559525		4.044006941474436
id-1311_AU27i-100_AU4-66	1	1	1	3	32	test_extra	id-1311_AU27i-100_AU4-66	arousal	0.7690374739125099		4.044006941474436
id-1370_AU26-100_AU4-33_AU6-33	1	1	1	3	33	test_extra	id-1370_AU26-100_AU4-33_AU6-33	valence	0.2798970311413021		2.7521701162231693
id-1370_AU26-100_AU4-33_AU6-33	1	1	1	3	33	test_extra	id-1370_AU26-100_AU4-33_AU6-33	arousal	0.5924034251340181		2.7521701162231693
id-1290_AU24-100_AU9-33	1	1	1	3	34	test_extra	id-1290_AU24-100_AU9-33	valence	-0.6222953410811475		2.1020740204558024
id-1290_AU24-100_AU9-33	1	1	1	3	34	test_extra	id-1290_AU24-100_AU9-33	arousal	0.2771795842370177		2.1020740204558024
id-1380_AU2-33_AU25-100_AU7-33	1	1	1	3	35	test_extra	id-1380_AU2-33_AU25-100_AU7-33	valence	-0.12228511069280193		3.0272089726013287
id-1380_AU2-33_AU25-100_AU7-33	1	1	1	3	35	test_extra	id-1380_AU2-33_AU25-100_AU7-33	arousal	-0.6222953410811475		3.0272089726013287
id-1339_AU10Open-100_AU12-33_AU20-100_AU27i-33	1	1	1	3	36	test	id-1339_AU10Open-100_AU12-33_AU20-100_AU27i-33	valence	0.8451259872324756		2.002126271680936
id-1339_AU10Open-100_AU12-33_AU20-100_AU27i-33	1	1	1	3	36	test	id-1339_AU10Open-100_AU12-33_AU20-100_AU27i-33	arousal	0.8777353500838894		2.002126271680936
id-1323_AU12-66_AU16Open-33_AU7-66_AU9-100	1	1	1	4	1	test	id-1323_AU12-66_AU16Open-33_AU7-66_AU9-100	emotion	Boos	0.5677684321463571	2.7949346195609905
id-1345_AU17-66_AU25-66_AU6-100	1	1	1	4	2	test	id-1345_AU17-66_AU25-66_AU6-100	emotion	Verdrietig	0.3329232986922736	1.728221789093368
id-1345_AU17-100_AU20-33	1	1	1	4	3	test_extra	id-1345_AU17-100_AU20-33	emotion	Verdrietig	0.35258478837827484	2.6033329097290334
id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	1	1	1	4	4	test	id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	emotion	Bang	0.4855716977482589	1.1862624858849813
id-1373_AU5-33	1	1	1	4	5	train	id-1373_AU5-33	emotion	Geen van allen	0.0	0.8362511210161756
id-1285_AU12-66_AU20-100	1	1	1	4	6	train	id-1285_AU12-66_AU20-100	emotion	Blij	0.2711752751844794	2.1531099741887374
id-1347_AU11-33_AU4-100	1	1	1	4	7	test_extra	id-1347_AU11-33_AU4-100	emotion	Boos	0.13116111992309742	0.911301508282122
id-1376_AU13-66_AU22-100_AU27i-33_AU6-33	1	1	1	4	8	train	id-1376_AU13-66_AU22-100_AU27i-33_AU6-33	emotion	Blij	0.6887065529047111	1.3280631337265731
id-1290_AU13-100_AU20-33_AU25-33	1	1	1	4	9	train	id-1290_AU13-100_AU20-33_AU25-33	emotion	Walging	0.1516659971221247	1.1528808656985348
id-1315_AU12-66_AU17-33_AU2-100_AU4-100	1	1	1	4	10	test	id-1315_AU12-66_AU17-33_AU2-100_AU4-100	emotion	Walging	0.188243181090156	7.470649210149531
id-1356_AU6-33	1	1	1	4	11	test	id-1356_AU6-33	emotion	Geen van allen	0.0	0.6778532383532365
id-1260_AU14-100_AU17-33_AU2-66_AU27i-100	1	1	1	4	12	train	id-1260_AU14-100_AU17-33_AU2-66_AU27i-100	emotion	Verrassing	0.6121379237776963	1.4615132449762314
id-1309_AU12-100_AU15-100_AU27i-100	1	1	1	4	13	test_extra	id-1309_AU12-100_AU15-100_AU27i-100	emotion	Verrassing	0.6926105936135375	1.0697271616718351
id-1294_AU11-100_AU2-100_AU24-33	1	1	1	4	14	test_extra	id-1294_AU11-100_AU2-100_AU24-33	emotion	Bang	0.18651141851035336	3.645143850852037
id-1306_AU1-66_AU27i-33	1	1	1	4	15	test_extra	id-1306_AU1-66_AU27i-33	emotion	Verrassing	0.5652184929845827	0.9555502361863546
id-1310_AU13-66	1	1	1	4	16	test_extra	id-1310_AU13-66	emotion	Verdrietig	0.08429249339206782	1.4115540105904074
id-1370_AU20-33_AU26-100	1	1	1	4	17	train	id-1370_AU20-33_AU26-100	emotion	Bang	0.0972356104075397	5.9877778619620585
id-1307_AU10Open-33_AU12-100_AU17-33	1	1	1	4	18	test_extra	id-1307_AU10Open-33_AU12-100_AU17-33	emotion	Blij	0.6524882096080912	1.4366116574865373
