	rep	session	run	block	trial	data_split	trial_type	rating_type	rating	rating_intensity	rating_RT
id-1302_AU2-33_AU43-66	3	1	2	5	30	test_extra	id-1302_AU2-33_AU43-66	valence	-0.03532680975569833		1.0269987995234258
id-1302_AU2-33_AU43-66	3	1	2	5	30	test_extra	id-1302_AU2-33_AU43-66	arousal	0.04891404427712077		1.0269987995234258
id-1380_AU17-33_AU27i-100_AU6-100	3	1	2	5	31	train	id-1380_AU17-33_AU27i-100_AU6-100	valence	-0.10869787617137948		0.7102465519874386
id-1380_AU17-33_AU27i-100_AU6-100	3	1	2	5	31	train	id-1380_AU17-33_AU27i-100_AU6-100	arousal	0.05978383189425871		0.7102465519874386
id-1377_AU10Open-100_AU22-66_AU4-66_AU5-100_AU7-100	3	1	2	5	32	train	id-1377_AU10Open-100_AU22-66_AU4-66_AU5-100_AU7-100	valence	0.05434893808568974		1.2768844720158086
id-1377_AU10Open-100_AU22-66_AU4-66_AU5-100_AU7-100	3	1	2	5	32	train	id-1377_AU10Open-100_AU22-66_AU4-66_AU5-100_AU7-100	arousal	0.06521872570282768		1.2768844720158086
id-1323_AU26-100	3	1	2	5	33	test_extra	id-1323_AU26-100	valence	-0.08695830093710358		1.2435983387131273
id-1323_AU26-100	3	1	2	5	33	test_extra	id-1323_AU26-100	arousal	0.05434893808568974		1.2435983387131273
id-1296_AU1-66_AU11-33	3	1	2	5	34	test_extra	id-1296_AU1-66_AU11-33	valence	-0.11413276997994845		4.8358549780841695
id-1296_AU1-66_AU11-33	3	1	2	5	34	test_extra	id-1296_AU1-66_AU11-33	arousal	0.07065361951139666		4.8358549780841695
id-1311_AU12-33_AU27i-33_AU43-66_AU7-33	3	1	2	5	35	test_extra	id-1311_AU12-33_AU27i-33_AU43-66_AU7-33	valence	0.2364178806727504		0.6185983009800111
id-1311_AU12-33_AU27i-33_AU43-66_AU7-33	3	1	2	5	35	test_extra	id-1311_AU12-33_AU27i-33_AU43-66_AU7-33	arousal	0.057066384989974225		0.6185983009800111
