	rep	session	run	block	trial	data_split	trial_type	rating_type	rating	rating_intensity	rating_RT
id-1297_AU20-33_AU22-33_AU26-66	1	1	1	1	25	test_extra	id-1297_AU20-33_AU22-33_AU26-66	emotion	Bang	0.5480075183247736	2.4863867598837714
id-1361_AU16Open-33_AU24-66_AU25-100	1	1	1	1	26	train	id-1361_AU16Open-33_AU24-66_AU25-100	emotion	Boos	0.19934114020017374	2.5199458712327214
id-1310_AU2-100_AU25-66_AU6-66_AU7-100	1	1	1	1	27	test_extra	id-1310_AU2-100_AU25-66_AU6-66_AU7-100	emotion	Boos	0.3832048329207994	1.0696471699066024
id-1318_AU22-100_AU26-100_AU27i-33_AU4-33_AU6-33	1	1	1	1	28	test	id-1318_AU22-100_AU26-100_AU27i-33_AU4-33_AU6-33	emotion	Verrassing	0.4619675891917081	3.586790310793732
id-1347_AU4-33_AU43-66_AU9-66	1	1	1	1	29	train	id-1347_AU4-33_AU43-66_AU9-66	emotion	Geen van allen	0.0	1.0029361505730776
id-1295_AU11-66_AU13-66_AU17-33_AU9-66	1	1	1	1	30	test_extra	id-1295_AU11-66_AU13-66_AU17-33_AU9-66	emotion	Boos	0.24251793844601424	1.3531177620661765
id-1358_AU12-33_AU25-33_AU6-33_AU9-33	1	1	1	1	31	train	id-1358_AU12-33_AU25-33_AU6-33_AU9-33	emotion	Walging	0.17756144996866938	1.844781865474488
id-1358_AU15-33_AU22-100	1	1	1	1	32	train	id-1358_AU15-33_AU22-100	emotion	Geen van allen	0.0	1.4698269551722658
id-1373_AU11-33_AU13-100_AU16Open-66_AU43-33	1	1	1	1	33	test	id-1373_AU11-33_AU13-100_AU16Open-66_AU43-33	emotion	Geen van allen	0.0	1.4949407472317944
id-1354_AU1-66_AU10Open-100	1	1	1	1	34	test	id-1354_AU1-66_AU10Open-100	emotion	Walging	0.19826856739645024	2.3527507055118804
id-1295_AU12-33_AU2-66_AU27i-66	1	1	1	1	35	test_extra	id-1295_AU12-33_AU2-66_AU27i-66	emotion	Verrassing	0.15915573339851682	1.5530389173522965
id-1290_AU22-33	1	1	1	1	36	test_extra	id-1290_AU22-33	emotion	Geen van allen	0.0	1.2446899805936482
id-1362_AU11-100_AU17-33_AU43-66	1	1	1	2	1	train	id-1362_AU11-100_AU17-33_AU43-66	emotion	Blij	0.1850570070390786	2.178186034283044
id-1280_AU11-33_AU17-66_AU2-66_AU26-66_AU9-66	1	1	1	2	2	test	id-1280_AU11-33_AU17-66_AU2-66_AU26-66_AU9-66	emotion	Bang	0.29845797511545497	2.5448184805727583
id-1270_AU11-100_AU15-100_AU20-66_AU7-66	1	1	1	2	3	test	id-1270_AU11-100_AU15-100_AU20-66_AU7-66	emotion	Walging	0.32128996061737025	1.5366560000916252
id-1291_AU14-100_AU15-66	1	1	1	2	4	train	id-1291_AU14-100_AU15-66	emotion	Blij	0.08387160563339657	4.695040601103301
id-1366_AU5-100	1	1	1	2	5	test_extra	id-1366_AU5-100	emotion	Verrassing	0.21048563879346285	1.4947336742093285
id-1289_AU2-100	1	1	1	2	6	train	id-1289_AU2-100	emotion	Verrassing	0.2209083876381873	1.5948154469228941
id-1310_AU13-66	1	1	1	2	7	train	id-1310_AU13-66	emotion	Boos	0.390540650675816	2.2447799335977834
id-1291_AU14-33_AU7-33	1	1	1	2	8	test_extra	id-1291_AU14-33_AU7-33	emotion	Blij	0.15485482265292486	1.0451298447469526
id-1289_AU11-100_AU7-100	1	1	1	2	9	test_extra	id-1289_AU11-100_AU7-100	emotion	Walging	0.20557672274071687	1.1948620534458314
id-1380_AU1-100_AU15-66_AU7-66	1	1	1	2	10	test_extra	id-1380_AU1-100_AU15-66_AU7-66	emotion	Geen van allen	0.0	5.336918373082425
id-1373_AU7-66	1	1	1	2	11	test_extra	id-1373_AU7-66	emotion	Bang	0.41297961410919903	1.536455869750171
id-1345_AU10Open-66_AU16Open-66_AU22-33_AU43-33	1	1	1	2	12	test_extra	id-1345_AU10Open-66_AU16Open-66_AU22-33_AU43-33	emotion	Geen van allen	0.0	1.878170126486566
id-1370_AU26-100_AU4-33_AU6-33	1	1	1	2	13	test_extra	id-1370_AU26-100_AU4-33_AU6-33	emotion	Verrassing	0.2958249583073203	1.0445566207372394
id-1260_AU12-66_AU20-100_AU22-66_AU43-66	1	1	1	2	14	train	id-1260_AU12-66_AU20-100_AU22-66_AU43-66	emotion	Blij	0.2899084438343087	1.1946232855725611
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	1	1	1	2	15	test	id-1266_AU13-66_AU17-100_AU2-100_AU9-33	emotion	Boos	0.1877897668548778	1.778068733150576
id-1373_AU5-33	1	1	1	2	16	train	id-1373_AU5-33	emotion	Bang	0.377896554549386	3.0114527078117126
id-1323_AU11-66_AU4-33_AU5-100_AU9-66	1	1	1	2	17	train	id-1323_AU11-66_AU4-33_AU5-100_AU9-66	emotion	Bang	0.1421460634668622	11.904263440352226
id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	1	1	1	2	18	train	id-1280_AU10Open-100_AU14-33_AU24-100_AU27i-33	emotion	Verrassing	0.4846772906428026	1.5280848069673991
id-1373_AU22-66_AU4-100	1	1	1	2	19	train	id-1373_AU22-66_AU4-100	emotion	Boos	0.2897102727659438	1.3697412583337611
id-1307_AU16Open-66_AU17-66_AU43-33	1	1	1	2	20	test_extra	id-1307_AU16Open-66_AU17-66_AU43-33	emotion	Blij	0.16136930978873235	2.1447026887194625
id-1273_AU11-33_AU14-33_AU26-100	1	1	1	2	21	train	id-1273_AU11-33_AU14-33_AU26-100	emotion	Blij	0.3416292969389492	1.5030171988332768
id-1296_AU1-66_AU11-33	1	1	1	2	22	test_extra	id-1296_AU1-66_AU11-33	emotion	Walging	0.14833324370160436	1.2033405768643206
id-1354_AU15-33_AU17-66_AU25-100_AU9-33	1	1	1	2	23	train	id-1354_AU15-33_AU17-66_AU25-100_AU9-33	emotion	Walging	0.2665713251675786	1.4365618512933906
id-1294_AU13-66_AU15-33_AU24-100_AU4-66	1	1	1	2	24	test_extra	id-1294_AU13-66_AU15-33_AU24-100_AU4-66	emotion	Verdrietig	0.1916395249607131	1.8698401160818316
id-1289_AU17-33_AU26-66	1	1	1	2	25	test	id-1289_AU17-33_AU26-66	emotion	Verrassing	0.10092329187416177	2.9450027936745755
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	1	1	1	2	26	test	id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	emotion	Geen van allen	0.0	1.2531386202958856
id-1294_AU16Open-66_AU7-100	1	1	1	2	27	train	id-1294_AU16Open-66_AU7-100	emotion	Blij	0.2668496365400732	1.7199138141550063
id-1339_AU12-33_AU14-100_AU16Open-33	1	1	1	2	28	test_extra	id-1339_AU12-33_AU14-100_AU16Open-33	emotion	Blij	0.1657824799359239	1.0196837095409137
id-1356_AU6-33	1	1	1	2	29	test	id-1356_AU6-33	emotion	Verdrietig	0.14917768492484373	2.203237945920137
id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	1	1	1	2	30	train	id-1274_AU10Open-100_AU12-66_AU24-33_AU7-66	emotion	Boos	0.4454663556421928	2.203285639123351
id-1295_AU11-66_AU24-66_AU43-100_AU6-33	1	1	1	2	31	train	id-1295_AU11-66_AU24-66_AU43-100_AU6-33	emotion	Boos	0.14866810411242726	1.2196851584485555
id-1264_AU22-100_AU26-33	1	1	1	2	32	train	id-1264_AU22-100_AU26-33	emotion	Verrassing	0.34885484823527585	1.3864281443024993
id-1362_AU5-33_AU6-66_AU7-33	1	1	1	2	33	test	id-1362_AU5-33_AU6-66_AU7-33	emotion	Boos	0.08826612806485179	2.269991526909962
id-1297_AU10Open-100_AU6-100	1	1	1	2	34	train	id-1297_AU10Open-100_AU6-100	emotion	Boos	0.5321934303349461	2.9785422844020104
id-1335_AU11-66_AU17-66_AU25-66_AU6-33	1	1	1	2	35	test_extra	id-1335_AU11-66_AU17-66_AU25-66_AU6-33	emotion	Blij	0.14385011700846442	1.0530164291012625
id-1358_AU1-66_AU13-100_AU24-33_AU26-33	1	1	1	2	36	test_extra	id-1358_AU1-66_AU13-100_AU24-33_AU26-33	emotion	Verrassing	0.4401892483591491	1.895173055392661
id-1273_AU10Open-66_AU12-66_AU25-66	1	1	1	3	1	test_extra	id-1273_AU10Open-66_AU12-66_AU25-66	valence	0.3369634161312764		4.81040261213866
id-1273_AU10Open-66_AU12-66_AU25-66	1	1	1	3	1	test_extra	id-1273_AU10Open-66_AU12-66_AU25-66	arousal	-0.29348426566272456		4.81040261213866
id-1296_AU11-66_AU26-66_AU4-66_AU6-100	1	1	1	3	2	test_extra	id-1296_AU11-66_AU26-66_AU4-66_AU6-100	valence	-0.36685533207840576		2.302123766277873
id-1296_AU11-66_AU26-66_AU4-66_AU6-100	1	1	1	3	2	test_extra	id-1296_AU11-66_AU26-66_AU4-66_AU6-100	arousal	0.2608749028113107		2.302123766277873
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	1	1	1	3	3	test	id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	valence	0.19565617710848307		3.5358180486173296
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	1	1	1	3	3	test	id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	arousal	-0.36685533207840576		3.5358180486173296
id-1376_AU12-33_AU17-100_AU22-100_AU26-100	1	1	1	3	4	train	id-1376_AU12-33_AU17-100_AU22-100_AU26-100	valence	0.1875038363956296		2.868924587687616
id-1376_AU12-33_AU17-100_AU22-100_AU26-100	1	1	1	3	4	train	id-1376_AU12-33_AU17-100_AU22-100_AU26-100	arousal	0.13587234521422434		2.868924587687616
id-1273_AU1-33_AU13-33_AU26-33	1	1	1	3	5	test	id-1273_AU1-33_AU13-33_AU26-33	valence	0.50272767729263		2.7689164677690314
id-1273_AU1-33_AU13-33_AU26-33	1	1	1	3	5	test	id-1273_AU1-33_AU13-33_AU26-33	arousal	0.4755532082497852		2.7689164677690314
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	1	1	1	3	6	test_extra	id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	valence	0.10869787617137948		2.5855339872937293
id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	1	1	1	3	6	test_extra	id-1279_AU1-100_AU13-66_AU22-100_AU27i-100	arousal	0.5299021463354749		2.5855339872937293
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	1	1	1	3	7	train	id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	valence	-0.16032936735278475		1.4188335630960864
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	1	1	1	3	7	train	id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	arousal	0.2500051151941728		1.4188335630960864
id-1260_AU22-100_AU25-100_AU26-100	1	1	1	3	8	test	id-1260_AU22-100_AU25-100_AU26-100	valence	-0.12228511069280193		2.810532410097494
id-1260_AU22-100_AU25-100_AU26-100	1	1	1	3	8	test	id-1260_AU22-100_AU25-100_AU26-100	arousal	-0.5842510844211647		2.810532410097494
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	1	1	1	3	9	test_extra	id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	valence	0.3722902258869748		1.6354663565202827
id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	1	1	1	3	9	test_extra	id-1279_AU11-33_AU12-100_AU15-33_AU26-66_AU43-100	arousal	0.7799072615296476		1.6354663565202827
id-1306_AU16Open-66_AU2-33_AU5-33_AU6-100	1	1	1	3	10	test_extra	id-1306_AU16Open-66_AU2-33_AU5-33_AU6-100	valence	-0.5869685313254491		1.068614219638221
id-1306_AU16Open-66_AU2-33_AU5-33_AU6-100	1	1	1	3	10	test_extra	id-1306_AU16Open-66_AU2-33_AU5-33_AU6-100	arousal	0.19837362401276756		1.068614219638221
id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	1	1	1	3	11	test_extra	id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	valence	-0.6549047039325613		3.043864163719263
id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	1	1	1	3	11	test_extra	id-1295_AU10Open-33_AU11-66_AU17-33_AU5-100	arousal	0.7962119429553548		3.043864163719263
id-1341_AU14-33_AU4-100_AU7-66	1	1	1	3	12	test_extra	id-1341_AU14-33_AU4-100_AU7-66	valence	-0.22283064615132792		2.285526531457436
id-1341_AU14-33_AU4-100_AU7-66	1	1	1	3	12	test_extra	id-1341_AU14-33_AU4-100_AU7-66	arousal	0.1847863894913451		2.285526531457436
id-1296_AU22-33_AU24-100_AU7-33_AU9-100	1	1	1	3	13	test_extra	id-1296_AU22-33_AU24-100_AU7-33_AU9-100	valence	-0.21739575234275896		2.102098470768852
id-1296_AU22-33_AU24-100_AU7-33_AU9-100	1	1	1	3	13	test_extra	id-1296_AU22-33_AU24-100_AU7-33_AU9-100	arousal	-0.15489447354421576		2.102098470768852
id-1362_AU13-100_AU15-66_AU43-100_AU7-33	1	1	1	3	14	test_extra	id-1362_AU13-100_AU15-66_AU43-100_AU7-33	valence	0.05978383189425871		5.752831180246631
id-1362_AU13-100_AU15-66_AU43-100_AU7-33	1	1	1	3	14	test_extra	id-1362_AU13-100_AU15-66_AU43-100_AU7-33	arousal	-0.2418527744813193		5.752831180246631
id-1302_AU15-100_AU4-100_AU5-66_AU9-100	1	1	1	3	15	test_extra	id-1302_AU15-100_AU4-100_AU5-66_AU9-100	valence	-0.6712093853582682		3.327261706794616
id-1302_AU15-100_AU4-100_AU5-66_AU9-100	1	1	1	3	15	test_extra	id-1302_AU15-100_AU4-100_AU5-66_AU9-100	arousal	-0.11413276997994845		3.327261706794616
id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	1	1	1	3	16	test	id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	valence	-0.6847966198796908		3.727294488326152
id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	1	1	1	3	16	test	id-1307_AU10Open-66_AU17-33_AU22-33_AU9-100	arousal	0.2472876682898883		3.727294488326152
id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	1	1	1	3	17	test	id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	valence	-0.4538136330155093		1.7770777408272806
id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	1	1	1	3	17	test	id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	arousal	0.19565617710848307		1.7770777408272806
id-1377_AU10Open-33_AU13-33_AU24-100_AU6-66	1	1	1	3	18	test_extra	id-1377_AU10Open-33_AU13-33_AU24-100_AU6-66	valence	-0.14945957973564675		1.9188355251581013
id-1377_AU10Open-33_AU13-33_AU24-100_AU6-66	1	1	1	3	18	test_extra	id-1377_AU10Open-33_AU13-33_AU24-100_AU6-66	arousal	-0.1440246859270778		1.9188355251581013
id-1376_AU16Open-100_AU43-66_AU5-33	1	1	1	3	19	test_extra	id-1376_AU16Open-100_AU43-66_AU5-33	valence	-0.2717446904284487		4.3773027440797705
id-1376_AU16Open-100_AU43-66_AU5-33	1	1	1	3	19	test_extra	id-1376_AU16Open-100_AU43-66_AU5-33	arousal	-0.1847863894913451		4.3773027440797705
id-1367_AU25-66_AU4-66_AU6-33	1	1	1	3	20	test	id-1367_AU25-66_AU4-66_AU6-33	valence	-0.2201131992470434		2.1854969797827835
id-1367_AU25-66_AU4-66_AU6-33	1	1	1	3	20	test	id-1367_AU25-66_AU4-66_AU6-33	arousal	0.17391660187420716		2.1854969797827835
id-1360_AU14-33_AU5-66	1	1	1	3	21	test_extra	id-1360_AU14-33_AU5-66	valence	0.1847863894913451		1.6520895509324869
id-1360_AU14-33_AU5-66	1	1	1	3	21	test_extra	id-1360_AU14-33_AU5-66	arousal	-0.14674213283136228		1.6520895509324869
id-1290_AU11-100_AU15-33	1	1	1	3	22	train	id-1290_AU11-100_AU15-33	valence	-0.4972927834840611		1.6271387609604062
id-1290_AU11-100_AU15-33	1	1	1	3	22	train	id-1290_AU11-100_AU15-33	arousal	0.17935149568277614		1.6271387609604062
id-1344_AU16Open-33	1	1	1	3	23	test_extra	id-1344_AU16Open-33	valence	-0.1250025575970864		3.1272007923107594
id-1344_AU16Open-33	1	1	1	3	23	test_extra	id-1344_AU16Open-33	arousal	-0.6657744915496994		3.1272007923107594
id-1362_AU16Open-100_AU17-100_AU25-33_AU43-100	1	1	1	3	24	test_extra	id-1362_AU16Open-100_AU17-100_AU25-33_AU43-100	valence	0.11956766378851742		1.9353479385217724
id-1362_AU16Open-100_AU17-100_AU25-33_AU43-100	1	1	1	3	24	test_extra	id-1362_AU16Open-100_AU17-100_AU25-33_AU43-100	arousal	-0.7989293898596391		1.9353479385217724
id-1341_AU14-66_AU2-100_AU27i-66_AU43-100	1	1	1	3	25	test_extra	id-1341_AU14-66_AU2-100_AU27i-66_AU43-100	valence	0.07880596022425011		2.9522047692603337
id-1341_AU14-66_AU2-100_AU27i-66_AU43-100	1	1	1	3	25	test_extra	id-1341_AU14-66_AU2-100_AU27i-66_AU43-100	arousal	0.3505506506526989		2.9522047692603337
id-1335_AU43-66_AU5-66	1	1	1	3	26	test	id-1335_AU43-66_AU5-66	valence	0.13587234521422434		5.794170320881674
id-1335_AU43-66_AU5-66	1	1	1	3	26	test	id-1335_AU43-66_AU5-66	arousal	-0.3532680975569833		5.794170320881674
id-1341_AU12-66_AU13-33_AU14-100_AU15-33_AU22-100	1	1	1	3	27	test_extra	id-1341_AU12-66_AU13-33_AU14-100_AU15-33_AU22-100	valence	0.3206587347055695		2.635960796186737
id-1341_AU12-66_AU13-33_AU14-100_AU15-33_AU22-100	1	1	1	3	27	test_extra	id-1341_AU12-66_AU13-33_AU14-100_AU15-33_AU22-100	arousal	-0.2092434116299055		2.635960796186737
id-1297_AU1-100_AU11-33_AU14-33_AU24-66	1	1	1	3	28	test_extra	id-1297_AU1-100_AU11-33_AU14-33_AU24-66	valence	-0.31522384089700045		4.686045300695241
id-1297_AU1-100_AU11-33_AU14-33_AU24-66	1	1	1	3	28	test_extra	id-1297_AU1-100_AU11-33_AU14-33_AU24-66	arousal	-0.19565617710848307		4.686045300695241
id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	1	1	1	3	29	test_extra	id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	valence	-0.40489958873838855		3.010492504771719
id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	1	1	1	3	29	test_extra	id-1345_AU1-100_AU20-33_AU4-33_AU7-33_AU9-33	arousal	0.15761192044850025		3.010492504771719
id-1367_AU1-66_AU10Open-66_AU15-33_AU6-100	1	1	1	3	30	test_extra	id-1367_AU1-66_AU10Open-66_AU15-33_AU6-100	valence	-0.4619659737283627		1.885432473215588
id-1367_AU1-66_AU10Open-66_AU15-33_AU6-100	1	1	1	3	30	test_extra	id-1367_AU1-66_AU10Open-66_AU15-33_AU6-100	arousal	-0.1875038363956296		1.885432473215588
id-1361_AU10Open-33_AU11-100_AU13-66_AU2-100	1	1	1	3	31	test_extra	id-1361_AU10Open-33_AU11-100_AU13-66_AU2-100	valence	-0.4320740577812335		1.4190789717949883
id-1361_AU10Open-33_AU11-100_AU13-66_AU2-100	1	1	1	3	31	test_extra	id-1361_AU10Open-33_AU11-100_AU13-66_AU2-100	arousal	-0.19837362401276756		1.4190789717949883
id-1297_AU13-66_AU7-33_AU9-33	1	1	1	3	32	train	id-1297_AU13-66_AU7-33_AU9-33	valence	-0.5217498056226214		1.1186978185792211
id-1297_AU13-66_AU7-33_AU9-33	1	1	1	3	32	train	id-1297_AU13-66_AU7-33_AU9-33	arousal	-0.1847863894913451		1.1186978185792211
id-1339_AU20-100_AU43-33_AU9-100	1	1	1	3	33	test_extra	id-1339_AU20-100_AU43-33_AU9-100	valence	0.21196085853419		3.935627155060956
id-1339_AU20-100_AU43-33_AU9-100	1	1	1	3	33	test_extra	id-1339_AU20-100_AU43-33_AU9-100	arousal	0.17391660187420716		3.935627155060956
id-1264_AU1-100_AU4-100	1	1	1	3	34	test_extra	id-1264_AU1-100_AU4-100	valence	-0.3695727789826902		1.2852726707983493
id-1264_AU1-100_AU4-100	1	1	1	3	34	test_extra	id-1264_AU1-100_AU4-100	arousal	0.24457022138560386		1.2852726707983493
id-1360_AU10Open-66_AU20-33	1	1	1	3	35	test_extra	id-1360_AU10Open-66_AU20-33	valence	-0.15489447354421576		3.068840611426822
id-1360_AU10Open-66_AU20-33	1	1	1	3	35	test_extra	id-1360_AU10Open-66_AU20-33	arousal	-0.4157693763555265		3.068840611426822
id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	1	1	1	3	36	test_extra	id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	valence	-0.1875038363956296		1.0272110855908068
id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	1	1	1	3	36	test_extra	id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	arousal	-0.4701183144412162		1.0272110855908068
id-1291_AU20-33_AU24-100_AU25-33_AU27i-100	1	1	1	4	1	test	id-1291_AU20-33_AU24-100_AU25-33_AU27i-100	emotion	Verrassing	0.1252298742372393	5.187046103329067
id-1311_AU11-100_AU16Open-33_AU24-100_AU5-100	1	1	1	4	2	test_extra	id-1311_AU11-100_AU16Open-33_AU24-100_AU5-100	emotion	Walging	0.3829671534199231	0.8863449830523678
id-1295_AU15-66_AU17-33_AU20-33_AU25-66	1	1	1	4	3	test_extra	id-1295_AU15-66_AU17-33_AU20-33_AU25-66	emotion	Walging	0.19034680821192607	0.8111856258724401
id-1380_AU25-33_AU4-66_AU5-100	1	1	1	4	4	train	id-1380_AU25-33_AU4-66_AU5-100	emotion	Verrassing	0.15171335513440554	1.5364434936664106
id-1311_AU10Open-66_AU16Open-33_AU25-100	1	1	1	4	5	test_extra	id-1311_AU10Open-66_AU16Open-33_AU25-100	emotion	Boos	0.36501798361565	1.077901414525968
id-1354_AU11-100_AU15-100_AU4-66_AU9-66	1	1	1	4	6	test_extra	id-1354_AU11-100_AU15-100_AU4-66_AU9-66	emotion	Walging	0.47754754051626297	0.8611901386152567
id-1311_AU13-33_AU17-66_AU26-33_AU6-100	1	1	1	4	7	test_extra	id-1311_AU13-33_AU17-66_AU26-33_AU6-100	emotion	Blij	0.4896044185350046	1.0946704052503264
id-1274_AU11-66_AU12-66_AU24-66_AU27i-100_AU7-100	1	1	1	4	8	train	id-1274_AU11-66_AU12-66_AU24-66_AU27i-100_AU7-100	emotion	Boos	0.455450320523035	1.3199607225342334
id-1266_AU11-66_AU17-100_AU7-33	1	1	1	4	9	train	id-1266_AU11-66_AU17-100_AU7-33	emotion	Blij	0.03396945169203292	3.269658580052692
id-1358_AU12-66_AU24-33_AU26-100_AU7-33	1	1	1	4	10	test_extra	id-1358_AU12-66_AU24-33_AU26-100_AU7-33	emotion	Bang	0.3253209060335575	1.6613731235515845
id-1309_AU11-66_AU24-66	1	1	1	4	11	test	id-1309_AU11-66_AU24-66	emotion	Verdrietig	0.0633752856097372	1.0113805642949956
id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	1	1	1	4	12	test_extra	id-1280_AU11-33_AU16Open-66_AU25-66_AU7-33	emotion	Bang	0.37379280717674623	1.3614649782471129
id-1360_AU1-100_AU11-66	1	1	1	4	13	test	id-1360_AU1-100_AU11-66	emotion	Verrassing	0.2445639048554885	1.436376813737752
id-1363_AU14-66	1	1	1	4	14	test_extra	id-1363_AU14-66	emotion	Blij	0.14385011700846442	2.678141812420563
