	rep	session	run	block	trial	data_split	trial_type	rating_type	rating	rating_intensity	rating_RT
id-1355_AU11-100_AU15-100_AU2-66_AU25-33	1	1	1	3	2	test_extra	id-1355_AU11-100_AU15-100_AU2-66_AU25-33	emotion	Walging	0.2161200246040144	1.1028884048446344
id-1260_AU12-100_AU4-66_AU43-66	1	1	1	3	3	test_extra	id-1260_AU12-100_AU4-66_AU43-66	emotion	Verdrietig	0.4757351376226238	4.970324785561387
id-1378_AU14-66_AU16Open-66	1	1	1	3	4	test_extra	id-1378_AU14-66_AU16Open-66	emotion	Blij	0.3616518068217292	1.0028631092673097
id-1376_AU16Open-100_AU43-66_AU5-33	1	1	1	3	5	train	id-1376_AU16Open-100_AU43-66_AU5-33	emotion	Verdrietig	0.17680143451760474	1.403009268203277
id-1377_AU17-66_AU2-33_AU20-66_AU5-66	1	1	1	3	6	test_extra	id-1377_AU17-66_AU2-33_AU20-66_AU5-66	emotion	Bang	0.06354998998447302	5.912010328323048
id-1323_AU26-33	1	1	1	3	7	train	id-1323_AU26-33	emotion	Verrassing	0.394208420422223	2.5197990722135732
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	1	1	1	3	8	test	id-1266_AU13-66_AU17-100_AU2-100_AU9-33	emotion	Walging	0.20196802419573964	8.462263706701378
id-1280_AU1-66_AU17-100_AU26-33	1	1	1	3	9	train	id-1280_AU1-66_AU17-100_AU26-33	emotion	Verrassing	0.7287887858853285	1.0280753747847484
id-1309_AU27i-33_AU4-100_AU43-66	1	1	1	3	10	test_extra	id-1309_AU27i-33_AU4-100_AU43-66	emotion	Bang	0.4378660287805592	8.52920190338682
id-1289_AU10Open-33_AU2-66_AU24-66	1	1	1	3	11	test_extra	id-1289_AU10Open-33_AU2-66_AU24-66	emotion	Boos	0.4846772906428026	1.6782610769269013
id-1373_AU1-33_AU15-100_AU4-66_AU7-66_AU9-66	1	1	1	3	12	test_extra	id-1373_AU1-33_AU15-100_AU4-66_AU7-66_AU9-66	emotion	Verdrietig	0.4887615222869737	1.2196863589824716
id-1315_AU27i-66	1	1	1	3	13	test_extra	id-1315_AU27i-66	emotion	Verrassing	0.8054749333474076	1.1447999777828954
id-1285_AU16Open-33_AU5-33	1	1	1	3	14	test	id-1285_AU16Open-33_AU5-33	emotion	Bang	0.2417065268991969	1.6946887134636202
id-1315_AU15-100_AU2-33_AU25-33_AU26-66	1	1	1	3	15	train	id-1315_AU15-100_AU2-33_AU25-33_AU26-66	emotion	Verrassing	0.7346568728408077	1.3196878078942973
id-1279_AU22-33_AU26-33_AU4-33	1	1	1	3	16	test	id-1279_AU22-33_AU26-33_AU4-33	emotion	Bang	0.2615190524145241	3.2450746068616354
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	1	1	1	3	17	test_extra	id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	emotion	Walging	0.7787265196948052	1.619856062728104
id-1376_AU14-100_AU16Open-33_AU6-66_AU9-100	1	1	1	3	18	train	id-1376_AU14-100_AU16Open-33_AU6-66_AU9-100	emotion	Blij	0.16259264417198208	12.887850032842836
id-1377_AU13-66_AU5-100	1	1	1	3	19	test_extra	id-1377_AU13-66_AU5-100	emotion	Verdrietig	0.21621191599026893	2.470152727334608
id-1370_AU10Open-100_AU2-33_AU27i-66_AU5-66	1	1	1	3	20	test	id-1370_AU10Open-100_AU2-33_AU27i-66_AU5-66	emotion	Verrassing	0.3102899945739549	5.545312892412766
id-1335_AU1-33_AU14-66_AU27i-66_AU7-100	1	1	1	3	21	train	id-1335_AU1-33_AU14-66_AU27i-66_AU7-100	emotion	Bang	0.5585757964943189	1.7532648803198754
id-1291_AU15-66_AU20-66_AU7-100	1	1	1	3	22	test_extra	id-1291_AU15-66_AU20-66_AU7-100	emotion	Verdrietig	0.6690150238831493	1.2447332071169512
id-1310_AU13-66	1	1	1	3	23	test_extra	id-1310_AU13-66	emotion	Verdrietig	0.3636930287073912	1.2698377098504352
id-1294_AU13-33	1	1	1	3	24	test_extra	id-1294_AU13-33	emotion	Blij	0.21261165510203184	1.85311087311402
id-1360_AU11-100_AU16Open-66_AU22-100_AU25-66_AU26-33	1	1	1	3	25	train	id-1360_AU11-100_AU16Open-66_AU22-100_AU25-66_AU26-33	emotion	Verrassing	0.4708900125261598	3.1865165513981992
id-1373_AU11-33_AU13-100_AU16Open-66_AU43-33	1	1	1	3	26	test	id-1373_AU11-33_AU13-100_AU16Open-66_AU43-33	emotion	Walging	0.27102603501590306	3.5451088373929447
id-1295_AU1-100_AU16Open-100_AU24-33_AU4-100	1	1	1	3	27	train	id-1295_AU1-100_AU16Open-100_AU24-33_AU4-100	emotion	Bang	0.4415954453723963	1.3613071837035022
id-1376_AU13-66_AU16Open-100	1	1	1	3	28	train	id-1376_AU13-66_AU16Open-100	emotion	Blij	0.024529643798598386	18.363575333732115
id-1293_AU22-100_AU24-33	1	1	1	3	29	test_extra	id-1293_AU22-100_AU24-33	emotion	Verdrietig	0.4446941343250448	1.4113863908587518
id-1264_AU10Open-33_AU25-66_AU4-66	1	1	1	3	30	test	id-1264_AU10Open-33_AU25-66_AU4-66	emotion	Walging	0.4307244100715419	2.5449228937659427
id-1335_AU1-33_AU14-66_AU2-33	1	1	1	3	31	train	id-1335_AU1-33_AU14-66_AU2-33	emotion	Blij	0.4361510861891067	1.8364357142163497
id-1309_AU12-100_AU16Open-33_AU26-100_AU27i-66_AU7-33	1	1	1	3	32	test_extra	id-1309_AU12-100_AU16Open-33_AU26-100_AU27i-66_AU7-33	emotion	Verrassing	0.5596144791239915	5.4701998169539365
id-1315_AU2-100_AU24-100	1	1	1	3	33	test_extra	id-1315_AU2-100_AU24-100	emotion	Boos	0.3823541974139968	2.3033893659567184
id-1366_AU15-66_AU22-66_AU24-33_AU5-100	1	1	1	3	34	test_extra	id-1366_AU15-66_AU22-66_AU24-33_AU5-100	emotion	Verdrietig	0.3512765430031087	2.3114308241401886
id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	1	1	1	3	35	test	id-1296_AU1-66_AU17-100_AU27i-33_AU4-66_AU5-100	emotion	Bang	0.4784829924231238	1.80319346106262
id-1318_AU1-33_AU16Open-33_AU20-100_AU43-66	1	1	1	3	36	test_extra	id-1318_AU1-33_AU16Open-33_AU20-100_AU43-66	emotion	Walging	0.11668572647788775	10.804147025867676
id-1270_AU16Open-66_AU20-66_AU6-66	1	1	1	4	1	test_extra	id-1270_AU16Open-66_AU20-66_AU6-66	emotion	Walging	0.333908149015608	1.5614700654914486
id-1344_AU13-66_AU14-66_AU24-33_AU9-33	1	1	1	4	2	test	id-1344_AU13-66_AU14-66_AU24-33_AU9-33	emotion	Boos	0.4719296619004971	1.7696381826781362
id-1358_AU15-33_AU22-100	1	1	1	4	3	test_extra	id-1358_AU15-33_AU22-100	emotion	Verdrietig	0.4899106579754708	4.296076589455879
id-1335_AU11-100_AU16Open-100_AU5-33	1	1	1	4	4	train	id-1335_AU11-100_AU16Open-100_AU5-33	emotion	Walging	0.2711752751844794	2.1863704528332164
id-1295_AU10Open-66_AU20-66_AU27i-66	1	1	1	4	5	test_extra	id-1295_AU10Open-66_AU20-66_AU27i-66	emotion	Bang	0.420397086395106	4.253321025636069
id-1318_AU15-33_AU2-33_AU7-33	1	1	1	4	6	test_extra	id-1318_AU15-33_AU2-33_AU7-33	emotion	Walging	0.2246635099057712	1.4781347197804282
id-1295_AU11-33_AU12-100_AU13-100_AU20-33_AU9-66	1	1	1	4	7	test	id-1295_AU11-33_AU12-100_AU13-100_AU20-33_AU9-66	emotion	Boos	0.6217260387433234	2.1282045090119937
id-1363_AU2-100_AU25-100_AU26-100_AU27i-66	1	1	1	4	8	test_extra	id-1363_AU2-100_AU25-100_AU26-100_AU27i-66	emotion	Bang	0.567816330013259	2.6114233984699236
id-1269_AU17-33_AU24-33_AU6-66	1	1	1	4	9	test_extra	id-1269_AU17-33_AU24-33_AU6-66	emotion	Boos	0.20953837042155016	1.553056418194501
id-1347_AU4-33_AU43-66_AU9-66	1	1	1	4	10	test_extra	id-1347_AU4-33_AU43-66_AU9-66	emotion	Walging	0.15813613588620276	1.4197152164670117
id-1297_AU2-66_AU22-66	1	1	1	4	11	train	id-1297_AU2-66_AU22-66	emotion	Verrassing	0.2797571046372113	0.9363662268415284
id-1355_AU26-33_AU7-100	1	1	1	4	12	test_extra	id-1355_AU26-33_AU7-100	emotion	Verrassing	0.541025819813675	1.544745100264663
id-1273_AU17-33_AU20-33_AU7-33_AU9-66	1	1	1	4	13	test_extra	id-1273_AU17-33_AU20-33_AU7-33_AU9-66	emotion	Walging	0.4036095637898582	1.8697274718424524
id-1380_AU13-100_AU14-66_AU2-100	1	1	1	4	14	test_extra	id-1380_AU13-100_AU14-66_AU2-100	emotion	Blij	0.6955124511029894	1.1446261084174694
id-1293_AU14-33_AU15-33_AU43-66	1	1	1	4	15	train	id-1293_AU14-33_AU15-33_AU43-66	emotion	Verdrietig	0.3196806278224337	2.744927904584074
id-1294_AU13-100_AU2-66_AU6-33	1	1	1	4	16	test_extra	id-1294_AU13-100_AU2-66_AU6-33	emotion	Walging	0.13403274629322035	3.845051605393565
id-1273_AU22-100_AU26-33	1	1	1	4	17	train	id-1273_AU22-100_AU26-33	emotion	Bang	0.3652069934510845	13.446414125436606
